starid	Teff	Teff_errp	Teff_errm	FeH	FeH_errp	FeH_errm	radPhot	radPhot_errp	radPhot_errm	massfin	massfin_errp	massfin_errm	age	age_errp	age_errm	numax	numax_errp	numax_errm	dnuscal	dnuscal_errp	dnuscal_errm
4624979393181971328	5525.107644	54.969388000000436	44.64389099999971	-0.067734278	0.041137755	0.038434384676468605	0.9212986599722792	0.045005998	0.043402043	0.8035627886984064	0.039938474	0.015998365592479025	11890.53887	2739.4043999999994	2204.5663999999997	3025.180513103557	272.0977352327741	253.3956487526748	137.8628523187763	9.277446067463416	8.839487576398511
4668163021600295552	6048.155872	55.04261099999985	43.166669000000184	-0.180208692	0.033897099	0.041468227011698944	1.2459437838241976	0.068679627	0.062684914	0.9535868975918758	0.058915394	0.042290544467347035	7178.703909	1314.0632270000006	1275.5515619999996	1868.3496531301826	164.6611687740001	155.3727263416838	95.20766060744096	6.5580154182235475	6.214075182543425
4684513614202233728	5751.718956	54.04909800000041	49.34335099999953	0.3306133992587592	0.047165888	0.047771066	1.0839883480851407	0.050969507467922615	0.054403806282601996	1.069708872857071	0.043960037793308704	0.032139596	3964.791512	1701.2205600000007	1545.3460419999997	2834.793368	262.09998285470374	231.6100681826233	124.19300281116526	8.895216331649692	7.682107170895932
4698692748651744128	5138.333377	54.37303400000019	51.013434999999845	-0.077543821	0.032935898784052516	0.042208420023536294	0.745241988	0.035804381114235895	0.029912135158761677	0.7429291005982606	0.041927092	0.027067076	7710.470566	5003.788164	3860.650204	4433.768826336879	352.61158229218927	369.21756716558866	182.06161726403096	10.81190694065441	11.191117766066156
470650560779277952	6578.747052	54.77322800000002	27.417781000000105	-0.573564066	0.034979603	0.045316318	1.3101963630900004	0.067510156	0.058271518084623164	1.097557253531748	0.032130415	0.066059156	2692.63566	627.538873	419.4904240000001	1831.9228197138552	130.38116717490766	126.07364512167123	94.01439533650289	5.292695403212576	5.462353345080544
4707634458245031552	5582.976907	57.25989599999957	55.61205599999994	0.16245059020146577	0.042937538958243676	0.033589742	1.906440529799801	0.075954898	0.093909637	1.0981627399326328	0.056922876	0.038047510431853615	7092.35393	790.425424	732.2437239999999	957.4597719	73.89072896241476	55.957751246375665	54.03622362005946	3.436460368	2.5442574936743725
4727755005637190016	6254.24651	71.71319800000038	23.251986999999644	-0.482342868	0.041337251769270056	0.031478398	1.1488048429349482	0.068622547	0.055849186	0.9034132673068223	0.051030844	0.056953746417978124	6354.313864	1456.895434	1383.2733019999996	2017.4650543238636	178.2549579	165.6470735219084	104.01028867522746	7.150749810961784	6.841684467324129
4745660479479743488	5846.843507	50.05798100000084	41.990914999999404	0.008687317	0.046474291	0.051767347095103736	1.3117645654686934	0.071084517	0.066454468	0.9873302961138204	0.049123280880800424	0.043041640440400264	8538.783247	1150.2769980000012	1452.4082999999991	1764.329613173907	154.94023459507594	140.59902416885097	89.4720817	6.044800211844333	5.730614426886447
4746157737910069888	5875.253088	65.38193499999943	50.518099	-0.360528797	0.048129277289893135	0.046170744	0.9803906363406316	0.049928076600125326	0.045999041	0.7994039837112262	0.048175312	0.030838817	10615.37032	2243.095079999999	1852.170089579242	2570.2413260734684	231.66569510514682	214.07277604388355	125.22948947773202	8.335287909809665	8.250420431986143
4747624104168195072	5910.606878	50.76261000000068	63.15120200000001	0.009649728	0.033525665	0.038049335	1.5394606158376323	0.081676874	0.080121924	1.0472866527575286	0.072931208	0.051995662862601266	7237.999386	827.5710159999999	922.5493860000006	1359.825142720309	126.55009920019211	110.23569859358463	72.67689717384853	5.155817124967072	4.6321008181059256
