53.65112314,20.59902045
102.0798591,-3.102139429
291.0636813,0.746014317
280.6872998,5.937658588
100.7656871,-1.296443739
278.5246658,-6.002602621
278.699236,-6.612287969
277.7510149,7.183346489
101.2772396,0.815216271
100.9561682,-1.063007629
291.5885696,1.426297233
100.1951714,9.257395281
204.2215065,-7.318057726
159.3890808,11.8427484
134.7188514,21.07479605
144.0074644,-21.66506336
38.36916482,56.02570797
209.3886452,43.49330999
66.24814197,39.46060196
324.5359781,30.4881882
111.9164295,24.33611851
171.2749348,41.02802067
306.1239076,16.76214623
48.43547307,25.19735478
213.1565508,4.059417462
13.00091593,34.72840204
271.5376722,26.42660611
284.2960393,51.2691212
335.5129199,45.45734225
305.4413294,26.69267591
274.4055335,36.62146168
100.8480137,27.25218233
354.7740917,42.46598664
130.5056385,3.710566177
74.55233315,9.997979429
110.1685157,37.14059462
88.14680786,-19.03162684
186.5740627,-51.36305195
230.4401147,-48.31881738
231.7420543,-16.50900138
4.447163136,-66.35892846
247.6229827,38.3475349
38.27125345,-10.35217797
42.43661231,71.75308824
325.2016451,84.33376134
330.7950219,18.88424193
338.9837166,-59.864829
348.3372026,57.16962553
349.5592665,-56.90398575
65.23830651,-68.10268755
306.741134,33.74438822
117.4793699,27.36313423
129.6883026,-13.25652671
154.6710977,10.12884639
168.6376584,25.71059616
343.5723794,-43.01022914
169.0418328,1.986683245
127.882912,11.92225501
170.1554763,2.502753414
70.14937755,25.00981349
178.0568745,2.594122159
188.1373172,-9.607611455
178.1105741,4.254664893
181.6324078,-5.82743107
183.8088709,2.020876488
189.0015173,-2.669621678
65.46961405,21.35326328
179.9397081,-5.721687854
180.5408896,-3.580905319
186.0383865,-1.111479004
185.1880932,2.282378761
178.3296746,6.412317827
18.42410148,3.097073249
189.7041426,-10.06059417
186.5410958,-9.624823197
183.6456643,-9.562628582
187.2947047,-6.834202766
186.8729195,-6.721847447
191.363117,-6.576051006
253.7688479,-28.71058359
160.5941265,4.441375088
227.849371,-17.87544642
181.2386829,-6.805298544
179.8358421,-6.517854248
181.1211419,-4.89913578
183.4686492,-3.831809743
185.181563,-1.590913751
181.6296115,-1.160599973
188.8935189,-10.06927926
182.8173343,-9.414169622
183.3667344,-8.995230947
63.27393457,15.24770266
185.0315429,-8.975742683
190.6892403,-8.535982565
182.3663818,-8.309614079
186.0853062,-6.378953656
185.5507926,-4.717290763
189.9128532,-3.370563124
186.2270991,-2.066047657
188.278284,-1.95328794
187.6314027,-1.160917117
186.8026947,1.566863075
76.86733172,16.86769482
163.0323119,0.493166959
349.3843458,1.300152209
233.3698192,-16.77371128
52.34205481,22.29934909
233.6247336,-23.25946632
228.6188638,-21.02272089
232.4461375,-17.55746305
166.8010058,3.039935697
163.2519122,5.306477587
156.4054989,2.513882891
156.6226981,4.764020254
159.4209874,6.285868864
157.6222171,6.863673209
353.9169507,-7.686721255
351.612262,1.337590932
338.3682095,-9.02294052
178.1921152,-1.19844178
167.0937488,-1.065854985
0.362099453,39.38379531
284.5483823,-47.00330717
161.7069053,-9.399364577
267.6404906,36.57017607
108.301409,-42.40976226
125.617407,13.73530925
294.6614126,31.21920007
304.8000322,32.58104465
161.9090273,71.655727
195.9818362,30.64014505
78.29559121,33.31795324
283.3054489,24.12724825
287.3781164,47.77115413
294.9498381,38.60518669
288.4749028,40.65128483
282.3775397,44.69456899
297.0454037,46.32866531
287.8872376,46.27612243
295.34273,46.60221342
285.691955,45.68939935
283.2920273,45.43398128
289.7473165,39.52341315
289.6649171,50.02006117
295.4980737,38.64444987
293.6297645,45.74062927
296.2005506,49.14003044
292.6274943,37.86016532
300.3323404,44.98610647
295.9049795,45.40542956
287.7808115,47.62984534
294.3660313,49.91502192
282.1856949,44.43446172
297.4303826,39.84787953
295.1640095,39.20140239
285.2166767,41.28244491
294.6646789,39.78384615
293.9886751,46.71799958
292.6149958,42.76434376
295.5864604,49.66685235
300.3161723,45.4953271
290.6178587,37.28910019
286.0067312,38.00954071
289.8429062,38.30962205
295.1672065,38.63703898
287.9754691,38.74029877
287.4099905,39.6586267
297.042015,39.9121864
291.2850446,40.73002246
293.5663715,42.13258247
292.9582727,42.85489086
295.8254663,42.94337162
298.6738034,43.79550993
290.7351869,44.09126196
299.7047433,44.43570677
285.0360506,45.07099092
295.0902409,45.0811045
293.7968548,45.16072607
297.1487941,46.29692475
284.342725,46.31659069
285.2537555,46.58221827
297.4808253,46.58913732
283.4291536,47.59239728
282.3705675,48.25923405
285.5743032,49.96212181
291.6594558,50.58385845
286.4100307,42.68151367
283.2091605,48.77761557
294.0230229,45.8530535
282.0612731,47.08549844
297.8423073,46.57435951
289.1995995,49.30564039
285.6154492,50.13577116
291.5569554,39.22729225
292.2196,44.61736674
292.8557189,46.39118829
292.8729292,41.06417273
283.0228527,47.26114306
