Gaia DR3 ID,Teff,Teff pe,Teff me,Radius,Rad pe,Rad me,Metalicity,Metal pe,Metal me,Parallax,Parallax e,G-Mag,Logg,logg pe,Logg me
2101305259145506816,5729.0186,1.79,1.066,1.1894388,0.0240821,0.0240944,-0.5214,0.0055,0.0051,3.155033576,0.008839006,11.81978,4.3039,0.0016,0.0014
2101508501301083520,,,,,,,,,,,,16.009638,,,
2101719263935952768,6281.9023,15.7317,15.0833,1.4034766,0.0308102,0.031503,-0.4644,0.0115,0.0113,1.118637756,0.010129712,13.37611,4.1393,0.0092,0.0098
2101733244046205568,5713.757,21.335,13.6037,1.5966405,0.032741,0.0327007,-0.1335,0.014,0.0117,3.257828305,0.010145132,11.128601,4.0225,0.0179,0.0087
2101768089124657664,4920.1973,17.458,16.0403,0.8171295,0.02111804,0.02276874,0.0343,0.0249,0.0236,1.180460447,0.025171608,15.587101,4.5232,0.0117,0.0137
2101854881822529024,5357.391,75.824,39.4237,1.5302881,0.0789621,0.0587007,0.1641,0.0768,0.0409,0.45978455,0.027117183,15.722793,4.3021,0.0325,0.1065
2101898759208960640,5709.5615,34.6651,11.4165,1.7778658,0.0395803,0.0379526,-0.0199,0.0424,0.0185,1.127997599,0.010042741,13.153573,4.1379,0.0277,0.0147
2101964558106974848,5361.1396,18.6387,21.4423,0.96167403,0.02100552,0.02100956,-0.1488,0.0207,0.0206,1.709403758,0.012911744,13.939277,4.4329,0.008,0.038
2102063136195478656,5436.413,14.0274,12.9013,0.9193716,0.02393556,0.0221613,-0.0879,0.0161,0.0157,1.103107891,0.019278504,14.964525,4.4688,0.0117,0.0098
2102067396802935680,4872.114,17.8997,24.96,0.8048409,0.02567633,0.02222136,-0.0738,0.0246,0.0262,1.27176572,0.02400013,15.539731,4.5167,0.0135,0.0519
2102070660978313472,5701.0234,7.5323,3.8418,2.0325074,0.052742,0.0488599,-0.4455,0.0074,0.0083,0.753461208,0.012040838,13.740194,3.8414,0.0064,0.0058
2102110174677569664,5791.2915,18.9955,41.916,1.0104553,0.0209218,0.02138745,0.1274,0.0149,0.0402,4.371901143,0.012268265,11.486023,4.4504,0.0113,0.0264
2102119176929154304,6059.0317,5.7373,3.3817,1.4814175,0.0300203,0.030017,-0.09,0.006,0.0056,3.318407206,0.010833366,10.966515,4.1882,0.0023,0.0023
2102224661326132864,5891.172,5.717,3.6793,1.7392821,0.0359083,0.0359491,-0.1921,0.0047,0.0043,2.077554395,0.011339563,11.739444,4.0889,0.0028,0.0029
2102316985943863424,5604.718,26.2234,13.924,1.5929097,0.0411035,0.0379493,-0.4355,0.0268,0.015,0.935315368,0.013678568,13.90133,4.1565,0.0098,0.0103
2102454253097554304,5761.499,5.7495,2.7417,1.0770596,0.0220364,0.0219264,-0.6752,0.01,0.008,2.473123129,0.009673009,12.5618305,4.352,0.0025,0.0031
2102469921138142208,5316.3037,30.228,25.354,0.8789651,0.0261494,0.03140136,-0.3132,0.0328,0.0278,0.908783375,0.024264941,15.534218,4.5507,0.0112,0.0133
2102548708017562112,5485.2905,15.9351,23.8875,0.92110395,0.01919875,0.01887445,0.0133,0.0165,0.026,3.493609336,0.009452877,12.445517,4.4571,0.0096,0.0156
2102587087846067712,5663.4033,156.9624,106.4858,1.064798,0.0137056,0.0105072,0.1552,0.1959,0.1156,1.064365544,0.015382702,14.604491,4.3542,0.0246,0.0647
2102610280669509888,5695.1113,22.9037,18.6903,1.5527471,0.0356806,0.0326786,-0.0343,0.0238,0.0188,1.4360473,0.013154713,12.976315,4.0797,0.0136,0.0189
2102700131386216576,5034.4243,15.3767,16.6603,0.8190332,0.0225567,0.02176135,0.1836,0.0202,0.0172,1.296329253,0.022529317,15.241762,4.5626,0.0098,0.0093
2102815683186036096,,,,,,,,,,0.958164552,0.0148514,14.555102,,,
2102911581215700096,4950.7656,16.4077,13.7119,0.82417,0.0220446,0.0203817,0.4534,0.0193,0.0167,1.493798737,0.021824287,15.033538,4.5467,0.0098,0.0095
2103295173333142784,,,,,,,,,,3.142853879,0.015575428,14.403328,,,
2103452266056715392,6033.1323,4.9502,2.6758,1.2521625,0.0252697,0.0252942,-0.1179,0.0054,0.0055,4.331861552,0.011003681,10.784694,4.2463,0.0032,0.0029
2103788854053938816,4847.324,12.8943,11.753,0.7912645,0.0176885,0.01747676,0.1021,0.0167,0.0161,2.416521517,0.013855725,14.146967,4.5478,0.0048,0.0045
2103845032226500352,4773.7817,24.3877,41.4204,0.77950495,0.02381995,0.02144318,0.2302,0.0405,0.0769,1.41514893,0.02578088,15.594337,4.5585,0.0206,0.0137
2104094071610116608,5069.1353,11.4087,11.3443,0.81346595,0.01797085,0.01734045,-0.0471,0.0116,0.0114,2.190582507,0.012940859,14.091172,4.5329,0.0046,0.0037
2104098950692667264,5306.1978,15.2685,16.2823,1.0449833,0.0231938,0.022806,0.1505,0.019,0.0163,1.341275349,0.014640858,14.334707,4.411,0.0071,0.0067
2104344141784539264,,,,,,,,,,1.815142051,0.00945357,12.075632,,,
2104376405579347968,4653.602,7.906,9.7543,0.7230894,0.0167716,0.0169444,-0.1486,0.0103,0.0102,3.516131102,0.011956515,13.83135,4.5691,0.0037,0.0045
2104466153215402624,5493.599,20.1466,26.9706,1.6239846,0.035578,0.0350948,0.0151,0.0187,0.0224,1.309875832,0.009817472,13.303596,4.159,0.0045,0.0047
2104466256290759936,,,,,,,,,,2.628090463,0.048119653,12.320482,,,
2104506319750394624,5330.15,22.232,16.741,1.0890865,0.0261559,0.026941,0.1319,0.021,0.0202,1.181554423,0.017472884,14.525958,4.3903,0.0088,0.0089
2104847370214740352,5242.6987,11.1733,7.6877,0.8559739,0.01793575,0.0180727,0.0496,0.0113,0.0085,3.316466563,0.012840786,12.931182,4.4947,0.015,0.0053
2105135854577044480,5824.924,1.8167,1.509,1.0909319,0.0221373,0.0221268,-0.136,0.0048,0.0048,3.623195186,0.010995124,11.612125,4.3723,0.002,0.0022
2105221139747765504,5229.7573,7.9243,7.832,2.1941688,0.1211829,0.0998864,-0.0099,0.0004,0.0002,0.390513673,0.022127705,15.418138,3.3715,0.006,0.0074
2105274977158196480,6717.0483,8.7232,9.2749,1.5323566,0.0321073,0.0321108,-0.1927,0.0078,0.0075,1.669571853,0.010984425,11.956819,4.1672,0.0057,0.0056
2105362903731391744,5486.0767,7.5918,4.1067,1.0856304,0.0222699,0.0222938,0.2758,0.0065,0.0053,2.549506608,0.010022429,12.668454,4.3452,0.0047,0.0046
2105414310196331264,,,,,,,,,,0.930295459,0.013844688,14.203927,,,
2105415302330571008,5661.6255,34.5459,9.3418,1.0918821,0.0224857,0.0232494,-0.053,0.0322,0.0109,1.747235136,0.009459022,13.394148,4.3192,0.0082,0.0058
2105435544515167232,5086.6694,12.4561,12.8094,0.7517613,0.01671227,0.01640765,-0.1458,0.0118,0.013,2.24614956,0.013443456,14.2318125,4.5783,0.0108,0.0127
2105535462635217792,5760.8633,13.3613,10.8473,1.2555915,0.0389468,0.0409678,-0.1614,0.0143,0.0142,0.685209554,0.020195948,15.054159,4.2839,0.0216,0.0197
2105538623730974848,4892.5215,13.6605,14.9855,0.7153976,0.01975625,0.01805157,-0.0933,0.0175,0.0168,1.417025819,0.023743154,15.551212,4.6272,0.0079,0.0104
2105618029085927680,5330.454,7.936,8.3217,0.8845704,0.01966097,0.01961646,-0.0302,0.009,0.0091,1.787293225,0.013893282,14.12361,4.481,0.0075,0.0041
2105620159389754624,6311.2393,42.0697,22.2703,1.4421504,0.0305242,0.0298297,-0.2121,0.0331,0.0172,3.402599929,0.01150541,10.866396,4.1571,0.0152,0.0101
2106008493152187392,4751.026,6.0023,3.8434,0.728544,0.0166286,0.0169609,-0.6365,0.0131,0.0113,2.601315045,0.014229073,14.274101,4.5418,0.0039,0.0041
2106306495162679552,,,,,,,,,,1.079936569,0.010370743,13.542559,,,
2106371744306291328,5329.74,23.6765,22.5227,1.0184155,0.0247896,0.0252229,-0.0884,0.0236,0.0234,1.13898372,0.016914349,14.7083435,4.4207,0.0122,0.0106
2106496607595412480,5622.0244,2.21,1.8979,0.9201172,0.0200525,0.019519,-0.6391,0.0091,0.0082,1.547630363,0.012668483,14.008748,4.4476,0.0047,0.0046
2106674071344722688,5421.0293,9.2153,5.2893,0.7971255,0.0164733,0.01647834,-0.3159,0.0111,0.0052,15.62526051,0.010475128,9.556875,4.5125,0.0024,0.0009
2106705269988803072,5541.88,41.0194,20.844,1.4723216,0.0304038,0.0301053,0.134,0.0527,0.0227,2.205469892,0.010392124,12.297433,4.2252,0.0039,0.0135
2106821925598401152,5449.947,32.7063,25.482,0.8237297,0.01756954,0.0173773,-0.0018,0.0342,0.028,3.929070353,0.008395347,12.473321,4.5731,0.012,0.014
2106996095111385728,5337.2827,187.3159,69.9267,0.80604726,0.01842864,0.01754416,-0.2472,0.1621,0.069,1.075854749,0.02261748,15.473331,4.6006,0.0311,0.037
2107001283431633408,,,,,,,,,,3.320941907,0.011212348,13.708515,,,
2107236613280607104,6178.9956,11.7241,7.5266,1.2437408,0.0258582,0.0256311,-0.3594,0.0101,0.0086,1.819203095,0.01162844,12.584122,4.2342,0.007,0.0064
2107243072911617024,5627.6567,34.5406,25.1694,0.8977779,0.019234,0.0186672,-0.0113,0.0572,0.0245,2.631278489,0.015123543,12.986699,4.5139,0.0135,0.0195
2107244481660894592,4653.911,18.57,25.555,0.78957015,0.02052955,0.01951565,0.1309,0.0226,0.0421,1.688752768,0.021575505,15.188723,4.541,0.012,0.0365
2107266570672734592,6019.33,4.4034,2.279,1.4049164,0.028519,0.0285222,0.0485,0.0052,0.0051,2.823488176,0.010131955,11.434997,4.1819,0.0043,0.006
2107279803471399168,5511.3457,42.5708,52.9883,1.3885334,0.0561778,0.0656908,-0.048,0.0476,0.056,0.464356021,0.026488293,15.768521,4.3465,0.0192,0.0226
2107311723669410560,4648.7886,5.9399,7.0283,0.7430045,0.0174746,0.0177727,0.6283,0.0189,0.0192,2.229457686,0.018733649,14.851298,4.6332,0.004,0.005
2107315365800640896,6200.7095,6.1572,3.8115,1.9873246,0.0404593,0.0404054,-0.11,0.0074,0.0066,3.351882516,0.012389916,10.214357,4.0108,0.0023,0.0023
2107342716152550272,6005.9355,34.836,23.7125,2.2174478,0.0472204,0.046881,-0.1558,0.0782,0.0532,1.606940044,0.010724034,11.676669,3.8355,0.0231,0.0164
2107622335702262400,5314.3926,11.4311,18.2119,0.8306931,0.0190296,0.0189018,0.0763,0.0154,0.0193,1.564692653,0.016100168,14.610095,4.589,0.0075,0.0064
2107658516506930048,5688.562,36.4795,18.9927,0.9650288,0.0201804,0.02014307,0.0954,0.0311,0.0145,2.937009199,0.009821322,12.595838,4.4865,0.0094,0.0095
2116862833283266432,5872.4985,3.9055,1.9885,1.6593415,0.0338683,0.0339119,-0.2702,0.006,0.0047,2.024903329,0.0089155,11.922925,3.9982,0.0047,0.0047
2119196585370036736,6154.762,9.8474,10.4383,1.8217926,0.0378804,0.0377243,-0.3034,0.0093,0.0089,1.900844095,0.011210326,11.66546,3.9494,0.0054,0.0054
2119534646538533888,5942.2583,15.8101,13.5488,1.1275643,0.0251393,0.0240824,-0.3065,0.013,0.0111,1.289178013,0.012112751,13.74155,4.3436,0.0267,0.0103
2119583201145735808,4800.82,3.8255,3.017,0.7333195,0.01633897,0.0163338,0.0025,0.0061,0.0061,9.251734864,0.010189082,11.474475,4.5583,0.0013,0.0014
2119602202081351168,4598.9097,26.5859,18.1167,0.76511157,0.00194243,0.00151474,0.372,0.098,0.0544,5.247635854,0.010722535,12.847768,4.5523,0.0215,0.0697
2119710538336363904,4495.9507,4.9043,6.314,0.68932337,0.02135233,0.02080317,0.2711,0.0364,0.0383,1.415027895,0.032834005,16.30223,4.598,0.0062,0.0063
2119814820141727232,5096.075,20.8684,22.382,0.7425848,0.0170334,0.01716427,-0.252,0.0215,0.0257,1.776526425,0.016052408,14.783222,4.6183,0.0093,0.0101
2125713940547834496,5413.469,6.441,7.317,0.8086425,0.01672364,0.0167247,0.0334,0.0061,0.0076,5.684449665,0.009170166,11.784153,4.5858,0.003,0.0041
2125751461382627840,5766.714,9.8187,13.55,0.9622493,0.0195381,0.0195482,-0.1014,0.0101,0.0136,8.818228848,0.011533827,10.098506,4.4297,0.0066,0.0066
2125790322246812672,4548.025,10.466,10.4967,0.7411304,0.01848276,0.0182857,0.2262,0.0281,0.0276,2.030885787,0.02106907,15.095314,4.5973,0.0046,0.0055
2125831210335846016,5473.9526,7.7884,7.8586,0.84708196,0.01842734,0.01873606,-0.2747,0.0083,0.0098,1.623112337,0.01348062,14.299555,4.4977,0.0047,0.0044
2125848733801094912,5067.63,31.131,27.512,0.8269135,0.0309029,0.0298298,-0.6725,0.033,0.0353,1.01195437,0.029436706,15.705448,4.4825,0.0176,0.0149
2125850623586710400,5238.5815,25.4849,23.1538,0.9340137,0.02673634,0.02458427,-0.0092,0.027,0.0244,1.076473862,0.022660306,15.124746,4.4746,0.0138,0.0136
2126119862195142272,5587.348,8.7184,5.319,1.3439275,0.035712,0.0331877,-0.4374,0.0131,0.013,0.802974253,0.015950771,14.602743,4.2633,0.0093,0.0097
2126237131982289280,5993.311,96.4702,49.01,1.854094,0.0164507,0.0227523,-0.1939,0.0566,0.031,1.792537044,0.010660413,11.868378,4.0808,0.0857,0.0229
2126266823097360000,4977.6445,13.9065,12.6795,0.83355194,0.02195296,0.02101749,0.0114,0.0164,0.0133,1.320844281,0.019493701,15.220398,4.5172,0.0082,0.0088
2126418658780855296,5158.5312,13.7958,24.2432,0.837035,0.0200903,0.018691,0.0676,0.0163,0.0346,1.523171483,0.016679667,14.761509,4.5626,0.0184,0.0124
2126432677554353280,5514.2754,8.8826,4.6177,1.1278509,0.0245874,0.0237597,-0.4071,0.01,0.0089,1.494774521,0.01190097,13.724655,4.3414,0.0054,0.0043
2126436800722944000,5787.8936,3.2804,3.2146,1.1960329,0.0266011,0.0262565,-0.2472,0.0043,0.0044,1.364985356,0.012155009,13.699361,4.2438,0.0077,0.0073
2126454633427425664,5279.793,15.8296,13.579,0.9305244,0.0205805,0.0197136,0.0372,0.0188,0.0158,1.57195938,0.014932566,14.319099,4.468,0.0067,0.0067
2126508676995012352,5957.4893,19.2457,21.4613,1.6364778,0.0340787,0.0337244,-0.4308,0.0167,0.0224,1.586037202,0.01052562,12.496546,4.1388,0.0356,0.0152
2126556132093765888,3172.2478,0.8064,0.385,0.18829066,0.00376582,0.00376583,-0.4905,0.0011,0.0015,24.93380099,0.020380996,14.969373,5.1109,0.0004,0.0009
2126569051355142656,5739.8135,2.9755,2.0098,1.1728027,0.0239475,0.0241635,-0.0151,0.0062,0.0057,1.508656548,0.009595715,13.407555,4.2766,0.0056,0.006
2126576679217244160,4902.6416,20.0524,19.7339,0.8527546,0.0246559,0.0234878,0.0182,0.0274,0.0218,1.179666515,0.02507251,15.499353,4.5044,0.0124,0.0143
2126601108991279872,5550.253,8.376,5.348,1.1072953,0.0224815,0.0225871,0.1289,0.0082,0.0058,2.742529233,0.00967502,12.481941,4.3119,0.0056,0.0035
2126801563705846528,5608.1343,2.9902,2.0869,1.3649918,0.0287089,0.0280938,-0.382,0.0065,0.0062,1.429819266,0.009884739,13.3215685,4.2468,0.006,0.0052
2126878048483137152,5428.528,13.8187,18.0236,0.8190213,0.0179304,0.01905663,-0.0485,0.0147,0.0197,1.444020588,0.016821645,14.710267,4.6002,0.0068,0.0073
2126912305142208384,5368.125,30.452,9.451,1.0487318,0.0226059,0.0226606,0.1628,0.035,0.0131,1.561979812,0.011960967,13.90493,4.4083,0.005,0.0106
2126918008858627712,6241.4805,62.8989,19.0288,1.3793316,0.0310858,0.0284385,-0.3202,0.0468,0.0184,4.325788135,0.0117695,10.4573345,4.2192,0.0166,0.0043
2127001056345369984,5610.265,8.1676,6.1595,1.1006284,0.0234585,0.0233375,0.0219,0.009,0.0069,1.594875131,0.011702842,13.590752,4.3211,0.0062,0.0066
2127355923723254272,5889.3286,17.6694,15.9951,1.6470605,0.0366963,0.0390355,-0.2273,0.0139,0.0113,0.813646988,0.011751153,13.93908,4.1285,0.0215,0.0108
2127390970655877888,6251.631,14.5,11.884,1.5699117,0.0384263,0.0392924,-0.2603,0.0108,0.0103,1.083679199,0.018204665,13.1672325,4.0816,0.0133,0.013
2127398083121764736,5455.224,17.043,27.9716,0.8820644,0.0224692,0.0207126,0.036,0.0189,0.0314,1.258996702,0.01812354,14.754049,4.5765,0.0111,0.0092
2127771917075703424,5711.4834,4.0181,2.3169,1.2316326,0.0261822,0.0273715,0.1411,0.0077,0.0059,1.257745132,0.012181519,13.706107,4.2745,0.0077,0.0082
2127798442794047104,5477.701,69.098,19.8587,0.84361225,0.01899155,0.01869881,-0.2458,0.0638,0.0207,1.674095363,0.015160902,14.252476,4.5082,0.0177,0.0097
2127851116271982848,5560.683,5.1983,3.2284,1.8821802,0.039879,0.0398344,-0.3348,0.0057,0.005,1.41807951,0.009734199,12.700416,4.0673,0.0038,0.004
2127956360152391168,5168.095,33.742,9.0794,3.0841582,0.0363595,0.0309452,-0.0023,0.0367,0.0067,0.97001187,0.010239057,13.247179,3.5931,0.0416,0.0066
2127985806448631808,5482.518,66.9424,74.7455,1.6806562,0.087768,0.0635928,-0.3118,0.079,0.0824,0.449006457,0.023686774,15.557443,4.308,0.061,0.043
2128013019361703936,6107.385,86.5505,205.1033,1.1985563,0.0502744,0.0400188,-0.2058,0.0677,0.2256,0.601261502,0.019990949,15.211584,4.4875,0.0978,0.0367
2128067720065692672,6162.4775,109.3389,73.853,1.5472559,0.0141055,0.0233925,-0.1631,0.0701,0.0614,0.845465319,0.011889666,13.9482155,4.1723,0.083,0.0491
2128098197152438144,4974.268,9.6763,9.535,1.118954,0.02695,0.0329048,0.0531,0.0118,0.0116,2.090459644,0.03877409,13.672951,4.392,0.008,0.0074
2128198974266072192,5852.477,24.7945,19.214,1.0990291,0.0388529,0.0302308,-0.2441,0.0198,0.0169,0.749685635,0.019981219,15.096974,4.3094,0.0208,0.0214
2128273225659492608,5747.7817,32.7037,35.7089,1.0057011,0.0232863,0.02249405,0.0695,0.0329,0.042,1.263788169,0.0141422,14.26866,4.4856,0.0118,0.0139
2128298617506651904,6159.9136,15.9179,15.2796,1.4135875,0.0308886,0.0305237,-0.0826,0.0137,0.0133,1.27092442,0.010081156,13.0856495,4.1771,0.011,0.0133
2128369501647063808,4895.582,18.8653,19.406,0.85861546,0.02703524,0.02755702,0.0035,0.0246,0.022,1.076769734,0.024455162,15.669145,4.5087,0.0114,0.0133
2128504397979254528,5087.5884,8.5086,9.0747,0.9415709,0.02656493,0.0278209,-0.4494,0.0184,0.0195,0.994836091,0.023373427,15.390069,4.4401,0.012,0.0121
2128724678262662144,5723.5176,34.0034,5.7316,1.1503923,0.0236059,0.023615,-0.1013,0.0323,0.0064,1.788594336,0.009304278,13.1845045,4.2703,0.0091,0.0063
2128911251641171200,5453.9604,13.4,15.9084,0.8101978,0.01810697,0.01801154,-0.0919,0.0152,0.0165,1.583133001,0.015545641,14.497476,4.5971,0.0058,0.0064
2128925579652377472,5987.0005,55.8472,98.0245,1.3059841,0.0096089,0.012742,-0.2604,0.0529,0.0985,1.674362503,0.014264414,12.8913765,4.3151,0.0463,0.0352
2129025841368107136,5107.889,19.2672,21.4876,0.80058956,0.01837604,0.01891321,-0.1554,0.0218,0.0386,1.647925357,0.016340971,14.672104,4.5106,0.0186,0.0779
2129084935820532608,4555.2466,10.5727,18.6346,0.7232479,0.0170512,0.0170083,0.1586,0.025,0.0542,5.853292311,0.011247616,12.84702,4.5871,0.0068,0.0214
2129161734133025408,4915.03,20.452,21.055,0.7466309,0.020358,0.02201723,-0.1506,0.0214,0.0216,1.262190339,0.02400127,15.627509,4.5424,0.0164,0.0409
2129495057954829952,6109.6387,107.0423,104.2603,1.1871132,0.0186087,0.0168044,-7.00E-04,0.0977,0.0849,2.943928559,0.010378037,11.778071,4.3456,0.0748,0.0554
2129503235571760128,5703.2744,114.5166,41.2944,0.9812722,0.00912794,0.0171346,-0.0842,0.134,0.0482,1.083476142,0.015818901,14.658643,4.326,0.0541,0.1095
2129503716608032256,5455.4277,33.2637,28.4637,0.96892846,0.06739374,0.04283411,-0.7593,0.0455,0.0396,0.79477414,0.04700771,15.538866,4.6282,0.0209,0.0183
2129550445852902656,5729.4624,15.1936,11.7329,1.2915641,0.0261369,0.0260767,-0.048,0.0209,0.0127,6.929799952,0.009993962,9.938094,4.1806,0.0069,0.0052
2129753580626548736,5528.2124,113.6396,14.04,1.2994422,0.0096483,0.0120119,-0.3072,0.1532,0.0285,1.245963343,0.01220296,13.803478,4.2644,0.0094,0.033
2130124219123552256,4777.7144,18.1216,17.959,0.7777847,0.02455,0.0251105,0.11,0.0296,0.0327,1.244770287,0.026757242,15.763705,4.5962,0.0105,0.0118
2130243550494676480,5329.313,12.2666,11.1235,0.99837255,0.02136015,0.02103395,0.126,0.0132,0.0128,1.530856599,0.013085744,14.092061,4.4351,0.0056,0.0048
2130250731680096384,5491.202,30.874,32.9403,0.88811517,0.03804159,0.03295577,-0.1801,0.0385,0.0363,0.740780188,0.02952618,15.826205,4.5508,0.0169,0.0177
2130320172711659136,6162.22,7.752,4.1624,1.8491473,0.0374605,0.0374608,-0.3913,0.0082,0.0069,3.492340026,0.01094061,10.331029,4.0413,0.0023,0.0019
2130368310704421120,5860.2896,3.1792,1.9043,1.0642675,0.0222195,0.0221771,-0.3105,0.0061,0.0059,2.148845107,0.011638759,12.794332,4.3236,0.0056,0.0054
2130405041264941184,5383.5957,16.8608,9.7267,0.926849,0.0235325,0.025776,-0.3132,0.021,0.0162,0.988344491,0.020239655,15.156471,4.4557,0.0112,0.0113
2130460394803778816,5058.3076,15.8311,12.8242,0.86319834,0.02166296,0.020805,0.1794,0.0197,0.018,1.291414825,0.020912057,15.047635,4.51,0.0085,0.0095
2130625287187139072,5741.616,4.5944,2.9807,1.4346741,0.0355933,0.0358196,-0.4997,0.0105,0.0114,0.832290962,0.013659822,14.266627,4.218,0.008,0.0084
2130634667395736704,5495.5264,15.4386,22.8628,0.8803993,0.0192156,0.0208879,0.0136,0.0191,0.033,1.38469163,0.016670939,14.566613,4.5698,0.0128,0.0078
2130661880308812800,5768.3,2.0364,1.846,1.0337691,0.0212012,0.0219578,-0.1987,0.0054,0.0053,2.360820532,0.012228924,12.722567,4.4028,0.0033,0.0032
2130825020347168512,5134.2905,15.919,14.9815,0.88635,0.02617023,0.02371355,0.3476,0.0155,0.0178,1.081707935,0.021893872,15.324007,4.4855,0.019,0.0178
2130889204338693504,5942.953,13.2643,13.511,1.0494894,0.0256243,0.0243056,-0.2768,0.0119,0.0116,1.085560364,0.013983899,14.220469,4.3837,0.0084,0.008
2131059594280288128,5783.063,85.1587,168.059,1.2015563,0.0335262,0.0372877,0.283,0.0794,0.1906,0.666056562,0.021887908,15.290056,4.2738,0.0442,0.0285
2131114947819394816,4877.782,16.588,15.1326,0.75671977,0.02377053,0.02048791,0.0049,0.0218,0.0179,1.172651992,0.027422134,15.811903,4.5607,0.0098,0.0127
2131169545443676032,,,,,,,,,,0.891225755,0.009541292,13.272515,,,
2131216137248338304,5575.4536,5.7051,3.0936,1.0189062,0.0214408,0.0214332,-0.592,0.008,0.007,2.501701037,0.015686596,12.808651,4.3874,0.0035,0.0038
2131494313689868416,5846.353,2.096,1.832,1.6573093,0.0339562,0.0340281,0.267,0.002,0.002,2.405007473,0.011553559,11.639392,4.1024,0.0018,0.0012
2131709921047710336,5520.624,10.943,8.9453,1.7063917,0.0393424,0.0370183,0.1817,0.0128,0.0114,1.085095841,0.011222873,13.554968,4.1519,0.005,0.0053
2131748747552136960,5639.607,13.04,10.745,0.9203548,0.01988177,0.01993413,-0.2933,0.0119,0.0111,1.439968315,0.012965149,14.180294,4.4431,0.0067,0.0069
2131859244171951616,6231.89,12.1847,14.6493,1.489741,0.0311584,0.0305329,-0.0476,0.0105,0.0128,1.736725793,0.010068535,12.242109,4.1498,0.0069,0.006
2132004074768150400,5577.67,61.838,51.1573,1.8615468,0.0995844,0.0932204,-0.2409,0.0635,0.0569,0.388220068,0.022102647,15.506557,4.2144,0.0155,0.0256
2132144056342471168,4199.4697,4.5928,15.9897,0.7129395,0.0196142,0.01941293,0.4792,0.0182,0.053,3.118112004,0.02327533,15.249384,4.5797,0.0036,0.01
2132152916856093952,5871.573,17.025,20.837,1.5360839,0.031864,0.0316102,-0.1123,0.0123,0.014,2.005531747,0.010335396,12.152249,4.0806,0.0316,0.0272
2132155017099178624,5595.7837,2.3103,1.376,1.1158457,0.0225608,0.0225399,-0.2251,0.0047,0.0043,5.369764144,0.010303641,10.920031,4.3544,0.0014,0.0015
2132178725317511936,6179.7046,9.7578,9.729,2.2048893,0.0459166,0.0458877,-0.2142,0.0081,0.008,1.824342935,0.011179752,11.309689,3.9428,0.0037,0.004
2132193431285570304,5885.366,10.3225,5.1414,1.239022,0.0273755,0.0272268,-0.1199,0.0104,0.0092,1.16945214,0.011246047,13.727177,4.2493,0.013,0.0094
2132215421518219392,5855.456,2.5176,1.552,1.0107613,0.0206116,0.0205101,-0.3767,0.0054,0.0051,2.970055726,0.010601948,12.21574,4.3517,0.0042,0.0042
2132325200882204544,5691.414,26.592,17.7846,1.0928732,0.022642,0.0225144,-0.3244,0.029,0.018,2.164260681,0.009911588,12.873178,4.3834,0.0254,0.0188
2132614922197436928,5549.2686,18.7154,7.626,1.5448813,0.0410355,0.0454208,-0.4406,0.0292,0.0151,0.752732057,0.014395527,14.477556,4.1877,0.0121,0.0302
2132709613336959744,,,,,,,,,,2.118657155,0.010248869,11.842578,,,
2132768956905956352,4773.3467,11.5623,29.2197,0.76150346,0.016801,0.01678516,0.2392,0.0224,0.0389,6.531261116,0.00796181,12.226437,4.5775,0.0025,0.0029
2133021810218800384,5426.5166,23.6244,25.2926,0.8395289,0.0199047,0.02181737,-0.1397,0.0244,0.0258,1.208444687,0.019305078,14.994865,4.5272,0.0187,0.0195
2133022669212268800,5750.139,19.925,16.089,1.0454851,0.0246401,0.0253586,-0.2372,0.0148,0.0131,1.069265819,0.015693547,14.50002,4.3566,0.0202,0.0148
2133035966431029376,5472.315,19.348,16.9654,0.89884526,0.02578324,0.02674776,-0.2623,0.0233,0.0226,0.997779238,0.02269425,15.236161,4.4997,0.0111,0.011
2133124511477266176,5556.0845,5.5635,7.1172,1.3472136,0.0321801,0.0360686,0.0993,0.0057,0.0059,0.910926724,0.015152755,14.473638,4.1805,0.0139,0.016
2133369840008452224,4650.389,10.3127,43.4412,0.78969175,0.0176866,0.01763975,0.2672,0.0205,0.1404,3.798394666,0.011121633,13.4466915,4.5522,0.0046,0.0561
2133611659549905024,6013.9956,11.4574,9.6296,1.3620528,0.029695,0.0287037,-0.2443,0.0106,0.0097,2.160753579,0.017156057,12.127599,4.2299,0.0056,0.0078
2133946843094378752,5454.4395,12.7529,19.9715,0.8654531,0.01788666,0.01818017,0.0113,0.014,0.0243,2.568635696,0.009980177,13.252269,4.5027,0.0132,0.0146
2134719834131370496,5842.564,12.641,16.671,1.2611322,0.1024483,0.0845958,-0.284,0.0147,0.0165,1.918608656,0.14576755,12.762631,4.5118,0.0114,0.0155
2134798444914611712,5847.9644,25.4756,36.3916,1.6869624,0.0358022,0.0365206,0.1472,0.0279,0.0307,1.473901529,0.010421931,12.664148,4.0375,0.0079,0.0106
2134850847813263360,5595.028,23.6824,14.2096,1.2415483,0.0278237,0.0280098,-0.1012,0.0205,0.014,1.318085707,0.013939491,13.701518,4.2878,0.0071,0.0086
2134931077802625792,5226.7725,31.0839,28.4525,0.841996,0.02575655,0.02771776,-0.4498,0.0319,0.0302,1.079709628,0.024307035,15.350661,4.4924,0.0159,0.0131
