source_id,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
2082161219824397568,6766.387,6738.825,6777.2163,-0.4877,-0.5037,-0.4794,Gaia DR3 2082161219824397568,300.3323391298596,44.98610528147698,1.0584,-6.6013,-8.4516,-12.5779,2016,0
2085204015173031552,6167.8657,6151.8438,6189.0747,-0.3159,-0.329,-0.2823,Gaia DR3 2085204015173031552,300.31617138073904,45.49532506807882,1.1227,-4.4916,-14.5135,-34.3107,2016,0
2085527924426959104,5044.935,5031.7886,5058.4688,-0.0834,-0.0957,-0.0694,Gaia DR3 2085527924426959104,298.60791476479267,46.45365925677437,2.0598,9.6152,-5.0312,-36.8746,2016,0
2086337508581280256,5547.5566,5512.26,5572.4883,-0.1028,-0.1519,-0.0874,Gaia DR3 2086337508581280256,298.3183899877481,47.27948081304743,0.5005,-4.2273,-11.0942,0,2016,0
2086389357427331712,5843.6416,5829.3706,5860.322,-0.3051,-0.3134,-0.2899,Gaia DR3 2086389357427331712,297.21584553108045,47.37850777179651,1.149,5.9104,-2.2267,5.6273,2016,0
2086505630781210752,5998.838,5987.9863,6008.369,-0.0718,-0.0819,-0.0623,Gaia DR3 2086505630781210752,297.78654689131986,47.88615517731782,2.0357,0.9515,7.2088,-35.6706,2016,0
2086625752425381632,5767.8916,5762.318,5773.6226,-0.0595,-0.064,-0.0542,Gaia DR3 2086625752425381632,297.02816011456673,48.208601860439686,1.9259,-9.3925,0.1576,5.6847,2016,3.788162211095451E-14
2086629463276947456,4662.025,4656.2393,4668.2456,-0.4077,-0.4166,-0.4004,Gaia DR3 2086629463276947456,296.82293514660876,48.10776965361272,3.2299,12.2617,49.3136,-100.1626,2016,0
2086660283961964416,5510.6377,5472.7476,5547.6206,-0.1024,-0.142,-0.0624,Gaia DR3 2086660283961964416,296.2860841929064,48.22463171321441,0.6323,-5.0447,-7.9669,0,2016,3.853058637599602E-14
2086718317558873984,5668.1377,5652.0605,5717.2334,-0.0976,-0.1111,-0.0591,Gaia DR3 2086718317558873984,297.2778884714354,48.32035477554368,1.456,-10.3487,5.3093,8.6193,2016,0
2086940448965828992,5796.333,5794.459,5799.576,-0.3604,-0.366,-0.3543,Gaia DR3 2086940448965828992,298.2689207800532,48.91673946,2.1065,-4.4203,3.2285,-25.8505,2016,7.105427357601002E-15
2087171453788422528,5520.7876,5504.4336,5558.62,-0.1266,-0.1421,-0.0879,Gaia DR3 2087171453788422528,297.4865397360923,49.62339632902534,6.426,-49.2765,-8.2402,-37.9958,2016,0
2087250476887856256,4630.379,4619.7856,4639.185,0.1423,0.1167,0.1583,Gaia DR3 2087250476887856256,297.2925616939614,49.98175320095022,5.3591,16.822,24.1342,-24.0302,2016,7.105427357601002E-15
2099541715513813504,5535.0176,5533.906,5536.3213,0.1412,0.1379,0.144,Gaia DR3 2099541715513813504,287.47865134467474,38.22908178617382,4.2802,21.9175,48.2528,-71.5068,2016,7.105427357601002E-15
2099583977992504576,5847.7944,5833.465,5855.3047,-0.3059,-0.3156,-0.297,Gaia DR3 2099583977992504576,287.9754694148187,38.74029915905058,1.5298,1.8895,2.8944,-13.632,2016,4.433732374468095E-14
2099605968225288960,5673.763,5655.748,5688.743,-0.1583,-0.1726,-0.1451,Gaia DR3 2099605968225288960,287.3629170481944,38.64973898,2.1151,14.3661,35.5176,-28.2181,2016,0
2099606483621385216,6164.738,6121.4023,6187.4136,-0.4034,-0.4568,-0.3799,Gaia DR3 2099606483621385216,287.36197234512946,38.714142299228236,9.2181,28.0928,28.5465,-19.1868,2016,0
2099656472742686848,5543.1426,5541.2227,5547.2734,-0.6867,-0.6918,-0.6804,Gaia DR3 2099656472742686848,287.65502065279276,39.24416804038301,2.5924,5.6672,-25.5696,-59.1846,2016,0
2099854801450635520,5185.2856,5153.6626,5209.138,0.0139,-0.0179,0.0412,Gaia DR3 2099854801450635520,286.0067315,38.00954137062189,1.1485,1.6237,4.7909,0,2016,0
2099862910348755712,5499.323,5487.6157,5511.579,0.1045,0.0931,0.1172,Gaia DR3 2099862910348755712,285.6616949336345,37.96456931636411,2.8552,8.8746,15.5893,-32.1243,2016,0
2099925719951103872,5728.9746,5702.3853,5764.0015,-0.0363,-0.0655,0.0037,Gaia DR3 2099925719951103872,285.5739908219893,38.400817165116756,1.5823,2.472,-14.6911,3.0911,2016,4.4547311875857585E-14
2100389610777053056,5972.533,5957.401,5985.86,-0.2553,-0.2679,-0.245,Gaia DR3 2100389610777053056,286.5831904589055,39.077260626734734,1.0406,5.8176,17.2899,-62.355,2016,4.412735544419254E-14
2100392428275714688,5957.8623,5956.969,5959.017,-0.5132,-0.5183,-0.5079,Gaia DR3 2100392428275714688,286.6896039,39.21208479812015,4.6634,29.6191,33.6587,-40.3092,2016,1.4210854715202004E-14
2100416823690394624,5951.8306,5940.1025,5962.5312,-0.4201,-0.4298,-0.4112,Gaia DR3 2100416823690394624,287.31488664764277,39.53832166185773,4.4774,3.9586,29.3986,-34.9054,2016,0
2100524610190045312,6198.1123,6184.018,6211.605,-0.1496,-0.1615,-0.139,Gaia DR3 2100524610190045312,287.40998848507724,39.65862469996582,1.7648,-11.4353,-13.9673,-15.6523,2016,0
2100597143598879616,4799.539,4783.2417,4811.7856,0.3784,0.3429,0.3999,Gaia DR3 2100597143598879616,287.0516932245111,40.211419791538965,3.5734,-4.3813,-24.4471,-15.6885,2016,0
2100624562669914240,5653.4414,5623.8857,5678.933,-0.0649,-0.0908,-0.0435,Gaia DR3 2100624562669914240,287.89710653008274,40.63781396130587,0.5325,-0.1867,-0.847,0,2016,7.105427357601002E-15
2100906140725803392,5733.9683,5726.4688,5751.9927,-0.3441,-0.3553,-0.3324,Gaia DR3 2100906140725803392,287.0900198765759,41.373754485231544,2.9756,4.5363,-21.5591,24.5594,2016,0
2101035367703145088,6507.081,6479.878,6540.3877,-0.272,-0.2925,-0.2544,Gaia DR3 2101035367703145088,289.7473166893232,39.52341196,1.0609,0.8598,-8.4827,9.6174,2016,7.105427357601002E-15
2101175933393051008,5806.7954,5805.2017,5809.1963,-0.2675,-0.2741,-0.2596,Gaia DR3 2101175933393051008,290.3926781073965,40.28490879813724,2.0933,-7.6508,10.8269,-36.7476,2016,0
2101188990094347648,5672.3057,5597.372,5706.375,-0.2035,-0.2837,-0.1637,Gaia DR3 2101188990094347648,290.4617929716266,40.562497502485485,0.6988,1.7822,6.4933,0,2016,7.105427357601002E-15
2101230049979183232,5523.122,5499.0786,5562.9,-0.0759,-0.1024,-0.0284,Gaia DR3 2101230049979183232,288.8119787111693,39.77064224170719,1.9666,2.9633,-5.8309,11.8598,2016,0
2101243789577188736,5728.0405,5726.4844,5730.582,-0.1621,-0.1663,-0.1575,Gaia DR3 2101243789577188736,288.98455099501314,40.06448443351056,1.9752,-1.2159,-8.8661,-28.7977,2016,0
2101305259145506816,5729.0186,5727.9526,5730.8086,-0.5214,-0.5265,-0.5159,Gaia DR3 2101305259145506816,288.4505881825587,40.24519656002707,3.155,-13.0201,-28.4021,20.2585,2016,0
2101508501301083520,,,,,,,Gaia DR3 2101508501301083520,291.28504231384505,40.73002657318778,0,0,0,0,2016,7.105427357601002E-15
2101719263935952768,6281.9023,6266.819,6297.634,-0.4644,-0.4757,-0.4529,Gaia DR3 2101719263935952768,291.6467777030923,41.884685054874744,1.1186,6.7305,5.2105,-49.9192,2016,1.4210854715202004E-14
2101733244046205568,5713.757,5700.1533,5735.092,-0.1335,-0.1452,-0.1195,Gaia DR3 2101733244046205568,291.3861331778195,41.99013540916447,3.2578,19.9872,-28.6018,-61.3624,2016,4.4575370087194675E-14
2101768089124657664,4920.1973,4904.157,4937.6553,0.0343,0.0107,0.0592,Gaia DR3 2101768089124657664,291.6389978738737,42.436348857049516,1.1805,3.6786,4.797,0,2016,0
2101854881822529024,5357.391,5317.9673,5433.215,0.1641,0.1232,0.2409,Gaia DR3 2101854881822529024,290.21514533408595,41.77598147,0.4598,-2.9864,3.2437,0,2016,7.105427357601002E-15
2101898759208960640,5709.5615,5698.145,5744.2266,-0.0199,-0.0384,0.0225,Gaia DR3 2101898759208960640,290.03051943842615,42.16605588114973,1.128,-0.064,2.7459,-46.6759,2016,7.105427357601002E-15
2101964558106974848,5361.1396,5339.6973,5379.7783,-0.1488,-0.1694,-0.1281,Gaia DR3 2101964558106974848,291.16945474172394,42.640725643996504,1.7094,-10.1143,-17.9186,-12.2525,2016,0
2102063136195478656,5436.413,5423.5117,5450.4404,-0.0879,-0.1036,-0.0718,Gaia DR3 2102063136195478656,288.2341027,40.520897199483564,1.1031,0.7868,1.346,0,2016,0
2102067396802935680,4872.114,4847.154,4890.0137,-0.0738,-0.1,-0.0492,Gaia DR3 2102067396802935680,288.53871507239586,40.616051604079914,1.2718,3.2606,-20.4582,0,2016,4.3730327846145635E-14
2102070660978313472,5701.0234,5697.1816,5708.5557,-0.4455,-0.4538,-0.4381,Gaia DR3 2102070660978313472,288.47490434916426,40.65128308596366,0.7535,8.2979,-12.4917,-4.6793,2016,0
2102110174677569664,5791.2915,5749.3755,5810.287,0.1274,0.0872,0.1423,Gaia DR3 2102110174677569664,288.5308935866893,40.94237482077503,4.3719,6.4804,13.774,-22.0573,2016,4.522830379495627E-14
2102119176929154304,6059.0317,6055.65,6064.769,-0.09,-0.0956,-0.084,Gaia DR3 2102119176929154304,288.68872237566757,41.15110556399753,3.3184,1.2561,-14.388,-16.8808,2016,0
2102224661326132864,5891.172,5887.4927,5896.889,-0.1921,-0.1964,-0.1874,Gaia DR3 2102224661326132864,289.0860606957026,41.563024402534495,2.0776,-0.0858,14.5959,-41.4671,2016,1.4210854715202004E-14
2102316985943863424,5604.718,5590.794,5630.9414,-0.4355,-0.4505,-0.4087,Gaia DR3 2102316985943863424,288.9612538804393,42.26504827925599,0.9353,1.7811,7.7215,-34.969,2016,0
2102454253097554304,5761.499,5758.7573,5767.2485,-0.6752,-0.6832,-0.6652,Gaia DR3 2102454253097554304,287.6046628914455,42.16650304,2.4731,4.3168,-52.7671,4.8345,2016,0
2102469921138142208,5316.3037,5290.9497,5346.5317,-0.3132,-0.341,-0.2804,Gaia DR3 2102469921138142208,287.2426401236034,42.30142035535178,0.9088,-4.6519,13.3083,0,2016,4.2638417734527476E-14
2102548708017562112,5485.2905,5461.403,5501.2256,0.0133,-0.0127,0.0298,Gaia DR3 2102548708017562112,287.69799066943483,42.33857435905501,3.4936,-3.8687,-27.1049,-21.9789,2016,7.105427357601002E-15
2102587087846067712,5663.4033,5556.9175,5820.3657,0.1552,0.0396,0.3511,Gaia DR3 2102587087846067712,287.77357366896035,42.86927473108726,1.0644,3.4774,-5.2327,-21.7083,2016,0
2102610280669509888,5695.1113,5676.421,5718.015,-0.0343,-0.0531,-0.0105,Gaia DR3 2102610280669509888,287.6208161053627,43.14162272811344,1.436,-2.1532,-8.5145,-7.398,2016,7.105427357601002E-15
2102700131386216576,5034.4243,5017.764,5049.801,0.1836,0.1664,0.2038,Gaia DR3 2102700131386216576,289.26873941114707,42.60418198620864,1.2963,3.1014,0.8639,0,2016,0
2102815683186036096,,,,,,,Gaia DR3 2102815683186036096,289.86156082513986,43.472740085719586,0.9582,-0.6275,-7.7392,-95.1625,2016,0
2102911581215700096,4950.7656,4937.0537,4967.1733,0.4534,0.4367,0.4727,Gaia DR3 2102911581215700096,288.64256193394345,43.03937918445241,1.4938,5.5558,16.7498,0,2016,0
2103295173333142784,,,,,,,Gaia DR3 2103295173333142784,284.0323767070988,39.78154243553746,3.1429,24.3589,43.055,-29.4358,2016,0
2103452266056715392,6033.1323,6030.4565,6038.0825,-0.1179,-0.1234,-0.1125,Gaia DR3 2103452266056715392,284.63518880288655,40.71982920386645,4.3319,1.3193,-2.4342,-12.0921,2016,0
2103788854053938816,4847.324,4835.571,4860.2183,0.1021,0.086,0.1188,Gaia DR3 2103788854053938816,285.9999212956392,40.91938370308377,2.4165,5.0143,10.6025,-38.9865,2016,7.105427357601002E-15
2103845032226500352,4773.7817,4732.3613,4798.1694,0.2302,0.1533,0.2707,Gaia DR3 2103845032226500352,285.2166763149635,41.28244465427404,1.4151,-1.9847,-1.781,0,2016,0
2104094071610116608,5069.1353,5057.791,5080.544,-0.0471,-0.0585,-0.0355,Gaia DR3 2104094071610116608,284.96850713006694,42.07911920642599,2.1906,-3.0016,-15.651,21.7898,2016,0
2104098950692667264,5306.1978,5289.9155,5321.4663,0.1505,0.1342,0.1695,Gaia DR3 2104098950692667264,284.52119791922325,41.62965784747268,1.3413,2.4569,12.1645,-38.7561,2016,4.2487859226438E-14
2104344141784539264,,,,,,,Gaia DR3 2104344141784539264,282.97906230045015,40.78442079700303,1.8151,16.336,14.95,-16.273,2016,7.105427357601002E-15
2104376405579347968,4653.602,4643.8477,4661.508,-0.1486,-0.1588,-0.1383,Gaia DR3 2104376405579347968,282.9734893096095,41.32179226733138,3.5161,10.4198,-49.2005,-7.2265,2016,7.105427357601002E-15
2104466153215402624,5493.599,5466.6284,5513.7456,0.0151,-0.0073,0.0338,Gaia DR3 2104466153215402624,283.1920769795168,41.30541886105221,1.3099,-4.8885,12.0181,-71.3539,2016,7.105427357601002E-15
2104466256290759936,,,,,,,Gaia DR3 2104466256290759936,283.2355590892423,41.343051395608086,2.6281,-21.1002,-0.7806,-28.0432,2016,0
2104506319750394624,5330.15,5313.409,5352.382,0.1319,0.1117,0.1529,Gaia DR3 2104506319750394624,283.36840944228095,41.82183959437288,1.1816,0.8543,4.4597,-15.827,2016,0
2104847370214740352,5242.6987,5235.011,5253.872,0.0496,0.0411,0.0609,Gaia DR3 2104847370214740352,282.1355902789756,43.03919833552501,3.3165,14.4802,23.5294,-30.0713,2016,7.105427357601002E-15
2105135854577044480,5824.924,5823.415,5826.7407,-0.136,-0.1408,-0.1312,Gaia DR3 2105135854577044480,283.37488947361595,43.788374906919074,3.6232,11.3449,29.8385,-33.4799,2016,0
2105221139747765504,5229.7573,5221.9253,5237.6816,-0.0099,-0.0101,-0.0095,Gaia DR3 2105221139747765504,282.4391394898699,43.73442786,0.3905,-3.4235,-8.9124,0,2016,0
2105274977158196480,6717.0483,6707.7734,6725.7715,-0.1927,-0.2002,-0.1849,Gaia DR3 2105274977158196480,281.9712353072644,43.672785039279724,1.6696,2.9348,8.6011,-26.0954,2016,0
2105362903731391744,5486.0767,5481.97,5493.6685,0.2758,0.2705,0.2823,Gaia DR3 2105362903731391744,282.3919461621286,43.889418869144784,2.5495,5.4563,16.2752,-26.9122,2016,7.105427357601002E-15
2105414310196331264,,,,,,,Gaia DR3 2105414310196331264,282.37754026606484,44.694568560192444,0.9303,2.7925,-3.0114,-51.2747,2016,0
2105415302330571008,5661.6255,5652.2837,5696.1714,-0.053,-0.0639,-0.0208,Gaia DR3 2105415302330571008,282.1856917812003,44.434461611073694,1.7472,-16.1512,-0.685,-71.0273,2016,7.105427357601002E-15
2105435544515167232,5086.6694,5073.86,5099.1255,-0.1458,-0.1588,-0.134,Gaia DR3 2105435544515167232,286.8653803125458,41.98895318398473,2.2461,-12.3776,-28.1306,-6.2886,2016,4.2843536595146686E-14
2105535462635217792,5760.8633,5750.016,5774.2246,-0.1614,-0.1756,-0.1471,Gaia DR3 2105535462635217792,285.7994928938535,42.81174163,0.6852,6.513,-7.2764,0,2016,7.105427357601002E-15
2105538623730974848,4892.5215,4877.536,4906.182,-0.0933,-0.1101,-0.0758,Gaia DR3 2105538623730974848,286.41003168083245,42.681512915451805,1.417,5.1729,-5.401,0,2016,0
2105618029085927680,5330.454,5322.1323,5338.39,-0.0302,-0.0393,-0.0212,Gaia DR3 2105618029085927680,287.2954010039887,43.279867524725944,1.7873,-2.6269,-1.2041,-12.6445,2016,0
2105620159389754624,6311.2393,6288.969,6353.309,-0.2121,-0.2293,-0.179,Gaia DR3 2105620159389754624,287.34567144104676,43.378389261930046,3.4026,-12.0278,-0.3932,-11.8882,2016,0
2106008493152187392,4751.026,4747.1826,4757.0283,-0.6365,-0.6478,-0.6234,Gaia DR3 2106008493152187392,287.4389378949233,43.83200263821952,2.6013,-38.9588,-18.1175,-101.0636,2016,7.105427357601002E-15
2106306495162679552,,,,,,,Gaia DR3 2106306495162679552,286.02611182055773,44.782856574727006,1.0799,2.8262,-3.5507,-33.7039,2016,4.096730205450251E-14
2106371744306291328,5329.74,5307.2173,5353.4165,-0.0884,-0.1118,-0.0648,Gaia DR3 2106371744306291328,285.03604903623614,45.07098913560869,1.139,-7.8593,-12.799,-18.8139,2016,7.105427357601002E-15
2106496607595412480,5622.0244,5620.1265,5624.2344,-0.6391,-0.6473,-0.63,Gaia DR3 2106496607595412480,285.6919534367654,45.689399841638206,1.5476,-7.7121,3.6087,-65.9592,2016,3.970783848893094E-14
2106674071344722688,5421.0293,5415.74,5430.2446,-0.3159,-0.3211,-0.3048,Gaia DR3 2106674071344722688,284.0592386,44.51838003138322,15.6253,-60.3963,48.6567,-30.9179,2016,0
2106705269988803072,5541.88,5521.036,5582.8994,0.134,0.1113,0.1867,Gaia DR3 2106705269988803072,284.4824273919462,44.39788729668457,2.2055,-3.8904,-26.5359,-31.652,2016,0
2106821925598401152,5449.947,5424.465,5482.6533,-0.0018,-0.0298,0.0324,Gaia DR3 2106821925598401152,284.06112235347956,45.50681150277166,3.9291,-0.6825,-7.8796,6.4273,2016,0
2106996095111385728,5337.2827,5267.356,5524.5986,-0.2472,-0.3162,-0.0851,Gaia DR3 2106996095111385728,283.29202457657084,45.43397789993041,1.0759,-13.5155,-24.3038,0,2016,7.105427357601002E-15
2107001283431633408,,,,,,,Gaia DR3 2107001283431633408,283.21255717679503,45.349694823151324,3.3209,-25.1203,-31.1413,17.5108,2016,7.105427357601002E-15
2107236613280607104,6178.9956,6171.469,6190.7197,-0.3594,-0.368,-0.3493,Gaia DR3 2107236613280607104,284.55578683877354,46.06388791011217,1.8192,7.5915,10.8269,-31.7213,2016,4.0076058400821584E-14
2107243072911617024,5627.6567,5602.4873,5662.1973,-0.0113,-0.0358,0.0459,Gaia DR3 2107243072911617024,284.3942829947417,46.24911055,2.6313,-7.2052,-2.436,-2.1769,2016,0
2107244481660894592,4653.911,4628.356,4672.481,0.1309,0.0888,0.1535,Gaia DR3 2107244481660894592,284.3427244,46.31659106275502,1.6888,-3.0037,2.7354,0,2016,0
2107266570672734592,6019.33,6017.051,6023.7334,0.0485,0.0434,0.0537,Gaia DR3 2107266570672734592,285.18994359154334,46.028062380373605,2.8235,-1.4662,20.684,-21.4254,2016,4.010124035222779E-14
2107279803471399168,5511.3457,5458.3574,5553.9165,-0.048,-0.104,-4.00E-04,Gaia DR3 2107279803471399168,285.0570945819642,46.320606196134655,0.4644,1.3788,-8.3737,0,2016,3.9257335753384765E-14
2107311723669410560,4648.7886,4641.7603,4654.7285,0.6283,0.6091,0.6472,Gaia DR3 2107311723669410560,285.2537579621294,46.58222005,2.2295,12.3174,12.8606,-56.0189,2016,3.906921775763827E-14
2107315365800640896,6200.7095,6196.898,6206.8667,-0.11,-0.1166,-0.1026,Gaia DR3 2107315365800640896,285.0775854939143,46.41965646495311,3.3519,-12.973,9.8582,-36.3949,2016,0
2107342716152550272,6005.9355,5982.223,6040.7715,-0.1558,-0.209,-0.0776,Gaia DR3 2107342716152550272,284.5936853486546,46.449735287169595,1.6069,-2.5553,-7.7289,-10.3857,2016,7.105427357601002E-15
2107622335702262400,5314.3926,5296.1807,5325.8237,0.0763,0.057,0.0917,Gaia DR3 2107622335702262400,283.0228531242302,47.26114214727769,1.5647,1.996,-6.5033,6.9157,2016,0
2107658516506930048,5688.562,5669.5693,5725.0415,0.0954,0.0809,0.1265,Gaia DR3 2107658516506930048,283.42915354817893,47.59239462279762,2.937,-0.5218,-18.7576,-25.1322,2016,0
2116862833283266432,5872.4985,5870.51,5876.404,-0.2702,-0.2749,-0.2642,Gaia DR3 2116862833283266432,281.11230612702497,43.22776554,2.0249,-5.9668,-5.2777,-10.4215,2016,0
2119196585370036736,6154.762,6144.3237,6164.6094,-0.3034,-0.3123,-0.2941,Gaia DR3 2119196585370036736,281.46178825059314,46.78992938866643,1.9008,12.799,8.4894,-27.1555,2016,7.105427357601002E-15
2119534646538533888,5942.2583,5928.7095,5958.0684,-0.3065,-0.3176,-0.2935,Gaia DR3 2119534646538533888,282.0612716644763,47.085498982041464,1.2892,-6.7487,3.9502,-33.5663,2016,3.935183783933716E-14
2119583201145735808,4800.82,4797.803,4804.6455,0.0025,-0.0036,0.0086,Gaia DR3 2119583201145735808,281.4824647486216,47.20782027646408,9.2517,-41.0442,-43.2667,-28.5143,2016,7.105427357601002E-15
2119602202081351168,4598.9097,4580.793,4625.4956,0.372,0.3176,0.47,Gaia DR3 2119602202081351168,281.1947304731251,47.49726403867885,5.2476,-5.5259,25.0661,-51.7192,2016,0
2119710538336363904,4495.9507,4489.6367,4500.855,0.2711,0.2328,0.3075,Gaia DR3 2119710538336363904,282.37056960545567,48.25923301281299,1.415,10.2041,-7.3782,0,2016,0
2119814820141727232,5096.075,5073.693,5116.9434,-0.252,-0.2777,-0.2305,Gaia DR3 2119814820141727232,280.6909168,47.809668054798834,1.7765,-15.5766,-15.5023,-23.1181,2016,0
2125713940547834496,5413.469,5406.152,5419.91,0.0334,0.0258,0.0395,Gaia DR3 2125713940547834496,292.38858243628977,42.233277152971844,5.6844,2.0019,3.8649,-28.9331,2016,4.208768239146667E-14
2125751461382627840,5766.714,5753.164,5776.5327,-0.1014,-0.115,-0.0913,Gaia DR3 2125751461382627840,292.61499215329616,42.76434664879928,8.8182,-19.3816,21.1024,10.2653,2016,0
2125790322246812672,4548.025,4537.5283,4558.491,0.2262,0.1986,0.2543,Gaia DR3 2125790322246812672,291.6693450104364,42.590744901465115,2.0309,6.8341,5.8931,0,2016,0
2125831210335846016,5473.9526,5466.094,5481.741,-0.2747,-0.2845,-0.2664,Gaia DR3 2125831210335846016,291.9518778670187,43.074613999159475,1.6231,-2.8984,-22.6955,-46.4477,2016,0
2125848733801094912,5067.63,5040.118,5098.761,-0.6725,-0.7078,-0.6395,Gaia DR3 2125848733801094912,292.9582744038568,42.854890568891676,1.012,8.8348,-1.9679,0,2016,0
2125850623586710400,5238.5815,5215.4277,5264.0664,-0.0092,-0.0336,0.0178,Gaia DR3 2125850623586710400,292.8733695924823,42.96615915790385,1.0765,0.2397,6.583,0,2016,0
2126119862195142272,5587.348,5582.029,5596.0664,-0.4374,-0.4504,-0.4243,Gaia DR3 2126119862195142272,290.7351875996974,44.091260463842744,0.803,3.8027,-10.6748,60.8125,2016,4.082678740071366E-14
2126237131982289280,5993.311,5944.301,6089.7812,-0.1939,-0.2249,-0.1373,Gaia DR3 2126237131982289280,291.3877392676598,44.5290448,1.7925,-2.657,-11.9381,-25.8161,2016,0
2126266823097360000,4977.6445,4964.965,4991.551,0.0114,-0.0019,0.0278,Gaia DR3 2126266823097360000,293.06131355140434,43.581357808023036,1.3208,-1.2208,0.5456,0,2016,0
2126418658780855296,5158.5312,5134.288,5172.327,0.0676,0.033,0.0839,Gaia DR3 2126418658780855296,293.6413154355762,44.65706995561541,1.5232,4.2094,5.8418,-33.2683,2016,0
2126432677554353280,5514.2754,5509.6577,5523.158,-0.4071,-0.416,-0.3971,Gaia DR3 2126432677554353280,293.3722096589809,44.78518152719211,1.4948,-6.4668,2.1957,-9.2661,2016,0
2126436800722944000,5787.8936,5784.679,5791.174,-0.2472,-0.2516,-0.2429,Gaia DR3 2126436800722944000,293.2608993936777,44.86886470976866,1.365,-9.7131,-6.6826,-36.8072,2016,7.105427357601002E-15
2126454633427425664,5279.793,5266.214,5295.6226,0.0372,0.0214,0.056,Gaia DR3 2126454633427425664,293.74711152422327,45.10719781,1.572,4.1103,-1.8297,-18.7461,2016,4.0119094793747485E-14
2126508676995012352,5957.4893,5936.028,5976.735,-0.4308,-0.4532,-0.4141,Gaia DR3 2126508676995012352,293.23002001492745,45.05336509063897,1.586,11.3283,8.455,-9.171,2016,7.105427357601002E-15
2126556132093765888,3172.2478,3171.8628,3173.0542,-0.4905,-0.492,-0.4894,Gaia DR3 2126556132093765888,292.21961813206974,44.61730876026837,24.9338,93.0735,-417.3929,-86.7647,2016,4.108108227285195E-14
2126569051355142656,5739.8135,5737.8037,5742.789,-0.0151,-0.0208,-0.0089,Gaia DR3 2126569051355142656,291.6531628,44.68826074894719,1.5087,-1.1161,-3.6498,-18.8327,2016,7.105427357601002E-15
2126576679217244160,4902.6416,4882.9077,4922.694,0.0182,-0.0036,0.0456,Gaia DR3 2126576679217244160,291.84193202688533,44.85812396384026,1.1797,-8.5055,0.0482,0,2016,0
2126601108991279872,5550.253,5544.905,5558.629,0.1289,0.1231,0.1371,Gaia DR3 2126601108991279872,291.8481797,44.96828140011728,2.7425,16.9765,5.4331,-58.238,2016,7.105427357601002E-15
2126801563705846528,5608.1343,5606.0474,5611.1245,-0.382,-0.3882,-0.3755,Gaia DR3 2126801563705846528,292.2490572,46.16478942246022,1.4298,4.4008,-10.3999,-112.5519,2016,0
2126878048483137152,5428.528,5410.5044,5442.3467,-0.0485,-0.0682,-0.0338,Gaia DR3 2126878048483137152,290.1443389872986,44.04987957,1.444,-0.1689,-8.7285,-20.4649,2016,0
2126912305142208384,5368.125,5358.674,5398.577,0.1628,0.1497,0.1978,Gaia DR3 2126912305142208384,289.6079427678212,44.345434641938944,1.562,-2.5735,-0.4089,-24.9625,2016,4.065092733330449E-14
2126918008858627712,6241.4805,6222.4517,6304.3794,-0.3202,-0.3386,-0.2734,Gaia DR3 2126918008858627712,289.3473656565553,44.20844164034926,4.3258,11.5531,-19.9575,-21.0509,2016,0
2127001056345369984,5610.265,5604.1055,5618.4326,0.0219,0.015,0.0309,Gaia DR3 2127001056345369984,290.82419316719063,44.64728636153362,1.5949,0.6422,23.1313,-78.296,2016,0
2127355923723254272,5889.3286,5873.3335,5906.998,-0.2273,-0.2386,-0.2134,Gaia DR3 2127355923723254272,289.0775345809352,46.00516780007869,0.8136,-1.1065,-13.0985,12.1793,2016,7.105427357601002E-15
2127390970655877888,6251.631,6239.747,6266.131,-0.2603,-0.2706,-0.2495,Gaia DR3 2127390970655877888,290.9952034477912,45.19218685187189,1.0837,-7.9321,-8.1447,-20.5556,2016,4.068459176128923E-14
2127398083121764736,5455.224,5427.2524,5472.267,0.036,0.0046,0.0549,Gaia DR3 2127398083121764736,290.9734395288398,45.290275199962146,1.259,-0.0284,-6.1367,0,2016,7.105427357601002E-15
2127771917075703424,5711.4834,5709.1665,5715.5015,0.1411,0.1352,0.1488,Gaia DR3 2127771917075703424,288.7389478123928,46.762593323109364,1.2577,-1.3072,2.816,-14.1291,2016,7.105427357601002E-15
2127798442794047104,5477.701,5457.8423,5546.799,-0.2458,-0.2665,-0.182,Gaia DR3 2127798442794047104,288.8392764957853,46.98674714043934,1.6741,-7.2656,-0.2119,-24.432,2016,1.4210854715202004E-14
2127851116271982848,5560.683,5557.4546,5565.8813,-0.3348,-0.3398,-0.3291,Gaia DR3 2127851116271982848,290.0605131290579,47.163953554745184,1.4181,3.8594,2.3375,-64.1202,2016,0
2127956360152391168,5168.095,5159.0156,5201.837,-0.0023,-0.009,0.0344,Gaia DR3 2127956360152391168,293.7968547005688,45.16072621983024,0.97,-0.7582,1.0642,-19.3198,2016,4.07063899619081E-14
2127985806448631808,5482.518,5407.7725,5549.4604,-0.3118,-0.3942,-0.2328,Gaia DR3 2127985806448631808,293.6297647432494,45.74062887756773,0.449,1.0908,-2.77,0,2016,0
