source_id,parallax,parallax_error,phot_g_mean_mag,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
2082161219824397568,1.058398416261724,0.010067437,13.268091,4.108,4.0864,4.1151,Gaia DR3 2082161219824397568,300.3323391298596,44.98610528147698,1.0584,-6.6013,-8.4516,-12.5779,2016,0
2085204015173031552,1.1227355302017332,0.013062249,12.973302,3.8619,3.8136,3.9014,Gaia DR3 2085204015173031552,300.31617138073904,45.49532506807882,1.1227,-4.4916,-14.5135,-34.3107,2016,0
2085527924426959104,2.0597866835025047,0.016934,14.496916,4.5531,4.5474,4.5584,Gaia DR3 2085527924426959104,298.60791476479267,46.45365925677437,2.0598,9.6152,-5.0312,-36.8746,2016,0
2086337508581280256,0.5004717268049359,0.02149418,15.383721,3.8256,3.8118,3.8352,Gaia DR3 2086337508581280256,298.3183899877481,47.27948081304743,0.5005,-4.2273,-11.0942,0,2016,0
2086389357427331712,1.1489726729913214,0.009380246,12.225351,3.6563,3.6499,3.6615,Gaia DR3 2086389357427331712,297.21584553108045,47.37850777179651,1.149,5.9104,-2.2267,5.6273,2016,0
2086505630781210752,2.0356681300205364,0.008967074,12.011006,4.1757,4.1731,4.1783,Gaia DR3 2086505630781210752,297.78654689131986,47.88615517731782,2.0357,0.9515,7.2088,-35.6706,2016,0
2086625752425381632,1.9259290089946894,0.009223091,12.45557,4.0875,4.0831,4.0915,Gaia DR3 2086625752425381632,297.02816011456673,48.208601860439686,1.9259,-9.3925,0.1576,5.6847,2016,3.788162211095451E-14
2086629463276947456,3.229860799822663,0.02531415,13.758179,4.4919,4.488,4.4958,Gaia DR3 2086629463276947456,296.82293514660876,48.10776965361272,3.2299,12.2617,49.3136,-100.1626,2016,0
2086660283961964416,0.6322653525882124,0.024574205,15.692461,4.4092,4.3923,4.4262,Gaia DR3 2086660283961964416,296.2860841929064,48.22463171321441,0.6323,-5.0447,-7.9669,0,2016,3.853058637599602E-14
2086718317558873984,1.4559980727092467,0.043110076,12.835647,4.1403,4.128,4.1532,Gaia DR3 2086718317558873984,297.2778884714354,48.32035477554368,1.456,-10.3487,5.3093,8.6193,2016,0
2086940448965828992,2.1065191936846372,0.008782949,12.605828,4.3016,4.2991,4.3038,Gaia DR3 2086940448965828992,298.2689207800532,48.91673946,2.1065,-4.4203,3.2285,-25.8505,2016,7.105427357601002E-15
2087171453788422528,6.426020200572237,0.012372064,11.164304,4.4759,4.4671,4.4883,Gaia DR3 2087171453788422528,297.4865397360923,49.62339632902534,6.426,-49.2765,-8.2402,-37.9958,2016,0
2087250476887856256,5.359106754307131,0.012555569,12.840865,4.5741,4.5703,4.5772,Gaia DR3 2087250476887856256,297.2925616939614,49.98175320095022,5.3591,16.822,24.1342,-24.0302,2016,7.105427357601002E-15
2099541715513813504,4.2801714320543365,0.011241702,11.436429,4.3069,4.3046,4.3091,Gaia DR3 2099541715513813504,287.47865134467474,38.22908178617382,4.2802,21.9175,48.2528,-71.5068,2016,7.105427357601002E-15
2099583977992504576,1.5298129066168802,0.011763747,13.369694,4.2326,4.2201,4.2498,Gaia DR3 2099583977992504576,287.9754694148187,38.74029915905058,1.5298,1.8895,2.8944,-13.632,2016,4.433732374468095E-14
2099605968225288960,2.1151300453918793,0.008953068,12.3519745,4.0866,4.0724,4.1006,Gaia DR3 2099605968225288960,287.3629170481944,38.64973898,2.1151,14.3661,35.5176,-28.2181,2016,0
2099606483621385216,9.21811431,0.01726815,8.139577,3.8872,3.8725,3.8982,Gaia DR3 2099606483621385216,287.36197234512946,38.714142299228236,9.2181,28.0928,28.5465,-19.1868,2016,0
2099656472742686848,2.5923615617332563,0.008292779,11.915645,4.1726,4.1702,4.1765,Gaia DR3 2099656472742686848,287.65502065279276,39.24416804038301,2.5924,5.6672,-25.5696,-59.1846,2016,0
2099854801450635520,1.148457650234855,0.021358646,15.355764,4.4917,4.4738,4.5057,Gaia DR3 2099854801450635520,286.0067315,38.00954137062189,1.1485,1.6237,4.7909,0,2016,0
2099862910348755712,2.855178436075636,0.01033993,12.85913,4.4643,4.4551,4.4727,Gaia DR3 2099862910348755712,285.6616949336345,37.96456931636411,2.8552,8.8746,15.5893,-32.1243,2016,0
2099925719951103872,1.5823056863249398,0.012005667,13.769321,4.4383,4.4168,4.4652,Gaia DR3 2099925719951103872,285.5739908219893,38.400817165116756,1.5823,2.472,-14.6911,3.0911,2016,4.4547311875857585E-14
2100389610777053056,1.0406066607886315,0.01057872,13.377445,4.0808,4.0744,4.0869,Gaia DR3 2100389610777053056,286.5831904589055,39.077260626734734,1.0406,5.8176,17.2899,-62.355,2016,4.412735544419254E-14
2100392428275714688,4.663406473305395,0.011472758,11.014986,4.2815,4.2794,4.2835,Gaia DR3 2100392428275714688,286.6896039,39.21208479812015,4.6634,29.6191,33.6587,-40.3092,2016,1.4210854715202004E-14
2100416823690394624,4.477430104745692,0.012352475,10.454783,4.1547,4.1526,4.1627,Gaia DR3 2100416823690394624,287.31488664764277,39.53832166185773,4.4774,3.9586,29.3986,-34.9054,2016,0
2100524610190045312,1.7647773528940591,0.011072707,12.607149,4.279,4.2737,4.2839,Gaia DR3 2100524610190045312,287.40998848507724,39.65862469996582,1.7648,-11.4353,-13.9673,-15.6523,2016,0
2100597143598879616,3.573369180946056,0.010045121,13.304106,4.5375,4.533,4.5402,Gaia DR3 2100597143598879616,287.0516932245111,40.211419791538965,3.5734,-4.3813,-24.4471,-15.6885,2016,0
2100624562669914240,0.5325399715310476,0.018811854,15.012537,4.1947,4.1591,4.2365,Gaia DR3 2100624562669914240,287.89710653008274,40.63781396130587,0.5325,-0.1867,-0.847,0,2016,7.105427357601002E-15
2100906140725803392,2.9755715280208817,0.009822377,12.501771,4.4155,4.4107,4.4454,Gaia DR3 2100906140725803392,287.0900198765759,41.373754485231544,2.9756,4.5363,-21.5591,24.5594,2016,0
2101035367703145088,1.0609482948751021,0.010933318,13.443366,4.2032,4.111,4.2271,Gaia DR3 2101035367703145088,289.7473166893232,39.52341196,1.0609,0.8598,-8.4827,9.6174,2016,7.105427357601002E-15
2101175933393051008,2.0932716411193497,0.008858635,12.287978,4.105,4.1017,4.1086,Gaia DR3 2101175933393051008,290.3926781073965,40.28490879813724,2.0933,-7.6508,10.8269,-36.7476,2016,0
2101188990094347648,0.6988432883486033,0.024613641,15.3762245,4.3901,4.3682,4.4087,Gaia DR3 2101188990094347648,290.4617929716266,40.562497502485485,0.6988,1.7822,6.4933,0,2016,7.105427357601002E-15
2101230049979183232,1.9665725461163504,0.012308684,13.780965,4.5013,4.4871,4.515,Gaia DR3 2101230049979183232,288.8119787111693,39.77064224170719,1.9666,2.9633,-5.8309,11.8598,2016,0
2101243789577188736,1.9752030868546118,0.009243771,12.239382,4.1737,4.1716,4.1763,Gaia DR3 2101243789577188736,288.98455099501314,40.06448443351056,1.9752,-1.2159,-8.8661,-28.7977,2016,0
2101305259145506816,3.155033576249448,0.008839006,11.81978,4.3039,4.3025,4.3055,Gaia DR3 2101305259145506816,288.4505881825587,40.24519656002707,3.155,-13.0201,-28.4021,20.2585,2016,0
2101508501301083520,,,16.009638,,,,Gaia DR3 2101508501301083520,291.28504231384505,40.73002657318778,0,0,0,0,2016,7.105427357601002E-15
2101719263935952768,1.118637755509757,0.010129712,13.37611,4.1393,4.1295,4.1485,Gaia DR3 2101719263935952768,291.6467777030923,41.884685054874744,1.1186,6.7305,5.2105,-49.9192,2016,1.4210854715202004E-14
2101733244046205568,3.257828305422931,0.010145132,11.128601,4.0225,4.0138,4.0404,Gaia DR3 2101733244046205568,291.3861331778195,41.99013540916447,3.2578,19.9872,-28.6018,-61.3624,2016,4.4575370087194675E-14
2101768089124657664,1.1804604471778979,0.025171608,15.587101,4.5232,4.5095,4.5349,Gaia DR3 2101768089124657664,291.6389978738737,42.436348857049516,1.1805,3.6786,4.797,0,2016,0
2101854881822529024,0.4597845498049117,0.027117183,15.722793,4.3021,4.1956,4.3346,Gaia DR3 2101854881822529024,290.21514533408595,41.77598147,0.4598,-2.9864,3.2437,0,2016,7.105427357601002E-15
2101898759208960640,1.1279975990124573,0.010042741,13.153573,4.1379,4.1232,4.1656,Gaia DR3 2101898759208960640,290.03051943842615,42.16605588114973,1.128,-0.064,2.7459,-46.6759,2016,7.105427357601002E-15
2101964558106974848,1.7094037580757988,0.012911744,13.939277,4.4329,4.3949,4.4409,Gaia DR3 2101964558106974848,291.16945474172394,42.640725643996504,1.7094,-10.1143,-17.9186,-12.2525,2016,0
2102063136195478656,1.1031078908953065,0.019278504,14.964525,4.4688,4.459,4.4805,Gaia DR3 2102063136195478656,288.2341027,40.520897199483564,1.1031,0.7868,1.346,0,2016,0
2102067396802935680,1.2717657202209307,0.02400013,15.539731,4.5167,4.4648,4.5302,Gaia DR3 2102067396802935680,288.53871507239586,40.616051604079914,1.2718,3.2606,-20.4582,0,2016,4.3730327846145635E-14
2102070660978313472,0.7534612083165722,0.012040838,13.740194,3.8414,3.8356,3.8478,Gaia DR3 2102070660978313472,288.47490434916426,40.65128308596366,0.7535,8.2979,-12.4917,-4.6793,2016,0
2102110174677569664,4.371901143483657,0.012268265,11.486023,4.4504,4.424,4.4617,Gaia DR3 2102110174677569664,288.5308935866893,40.94237482077503,4.3719,6.4804,13.774,-22.0573,2016,4.522830379495627E-14
2102119176929154304,3.318407206474335,0.010833366,10.966515,4.1882,4.1859,4.1905,Gaia DR3 2102119176929154304,288.68872237566757,41.15110556399753,3.3184,1.2561,-14.388,-16.8808,2016,0
2102224661326132864,2.077554395333533,0.011339563,11.739444,4.0889,4.086,4.0917,Gaia DR3 2102224661326132864,289.0860606957026,41.563024402534495,2.0776,-0.0858,14.5959,-41.4671,2016,1.4210854715202004E-14
2102316985943863424,0.9353153681648678,0.013678568,13.90133,4.1565,4.1462,4.1663,Gaia DR3 2102316985943863424,288.9612538804393,42.26504827925599,0.9353,1.7811,7.7215,-34.969,2016,0
2102454253097554304,2.473123128992266,0.009673009,12.5618305,4.352,4.3489,4.3545,Gaia DR3 2102454253097554304,287.6046628914455,42.16650304,2.4731,4.3168,-52.7671,4.8345,2016,0
2102469921138142208,0.908783375,0.024264941,15.534218,4.5507,4.5374,4.5619,Gaia DR3 2102469921138142208,287.2426401236034,42.30142035535178,0.9088,-4.6519,13.3083,0,2016,4.2638417734527476E-14
2102548708017562112,3.493609335610924,0.009452877,12.445517,4.4571,4.4415,4.4667,Gaia DR3 2102548708017562112,287.69799066943483,42.33857435905501,3.4936,-3.8687,-27.1049,-21.9789,2016,7.105427357601002E-15
2102587087846067712,1.0643655440505306,0.015382702,14.604491,4.3542,4.2895,4.3788,Gaia DR3 2102587087846067712,287.77357366896035,42.86927473108726,1.0644,3.4774,-5.2327,-21.7083,2016,0
2102610280669509888,1.4360473001507177,0.013154713,12.976315,4.0797,4.0608,4.0933,Gaia DR3 2102610280669509888,287.6208161053627,43.14162272811344,1.436,-2.1532,-8.5145,-7.398,2016,7.105427357601002E-15
2102700131386216576,1.2963292528223145,0.022529317,15.241762,4.5626,4.5533,4.5724,Gaia DR3 2102700131386216576,289.26873941114707,42.60418198620864,1.2963,3.1014,0.8639,0,2016,0
2102815683186036096,0.9581645524740064,0.0148514,14.555102,,,,Gaia DR3 2102815683186036096,289.86156082513986,43.472740085719586,0.9582,-0.6275,-7.7392,-95.1625,2016,0
2102911581215700096,1.493798736907341,0.021824287,15.033538,4.5467,4.5372,4.5565,Gaia DR3 2102911581215700096,288.64256193394345,43.03937918445241,1.4938,5.5558,16.7498,0,2016,0
2103295173333142784,3.1428538787818545,0.015575428,14.403328,,,,Gaia DR3 2103295173333142784,284.0323767070988,39.78154243553746,3.1429,24.3589,43.055,-29.4358,2016,0
2103452266056715392,4.331861551569666,0.011003681,10.784694,4.2463,4.2434,4.2495,Gaia DR3 2103452266056715392,284.63518880288655,40.71982920386645,4.3319,1.3193,-2.4342,-12.0921,2016,0
2103788854053938816,2.416521517060627,0.013855725,14.146967,4.5478,4.5433,4.5526,Gaia DR3 2103788854053938816,285.9999212956392,40.91938370308377,2.4165,5.0143,10.6025,-38.9865,2016,7.105427357601002E-15
2103845032226500352,1.4151489295394222,0.02578088,15.594337,4.5585,4.5448,4.5791,Gaia DR3 2103845032226500352,285.2166763149635,41.28244465427404,1.4151,-1.9847,-1.781,0,2016,0
2104094071610116608,2.1905825065115336,0.012940859,14.091172,4.5329,4.5292,4.5375,Gaia DR3 2104094071610116608,284.96850713006694,42.07911920642599,2.1906,-3.0016,-15.651,21.7898,2016,0
2104098950692667264,1.3412753490529703,0.014640858,14.334707,4.411,4.4043,4.4181,Gaia DR3 2104098950692667264,284.52119791922325,41.62965784747268,1.3413,2.4569,12.1645,-38.7561,2016,4.2487859226438E-14
2104344141784539264,1.8151420507740916,0.00945357,12.075632,,,,Gaia DR3 2104344141784539264,282.97906230045015,40.78442079700303,1.8151,16.336,14.95,-16.273,2016,7.105427357601002E-15
2104376405579347968,3.5161311022852537,0.011956515,13.83135,4.5691,4.5646,4.5728,Gaia DR3 2104376405579347968,282.9734893096095,41.32179226733138,3.5161,10.4198,-49.2005,-7.2265,2016,7.105427357601002E-15
2104466153215402624,1.309875831517251,0.009817472,13.303596,4.159,4.1543,4.1635,Gaia DR3 2104466153215402624,283.1920769795168,41.30541886105221,1.3099,-4.8885,12.0181,-71.3539,2016,7.105427357601002E-15
2104466256290759936,2.628090463340832,0.048119653,12.320482,,,,Gaia DR3 2104466256290759936,283.2355590892423,41.343051395608086,2.6281,-21.1002,-0.7806,-28.0432,2016,0
2104506319750394624,1.181554423325576,0.017472884,14.525958,4.3903,4.3814,4.3991,Gaia DR3 2104506319750394624,283.36840944228095,41.82183959437288,1.1816,0.8543,4.4597,-15.827,2016,0
2104847370214740352,3.3164665626438588,0.012840786,12.931182,4.4947,4.4894,4.5097,Gaia DR3 2104847370214740352,282.1355902789756,43.03919833552501,3.3165,14.4802,23.5294,-30.0713,2016,7.105427357601002E-15
2105135854577044480,3.623195185933701,0.010995124,11.612125,4.3723,4.3701,4.3743,Gaia DR3 2105135854577044480,283.37488947361595,43.788374906919074,3.6232,11.3449,29.8385,-33.4799,2016,0
2105221139747765504,0.3905136729779946,0.022127705,15.418138,3.3715,3.3641,3.3775,Gaia DR3 2105221139747765504,282.4391394898699,43.73442786,0.3905,-3.4235,-8.9124,0,2016,0
2105274977158196480,1.6695718534713189,0.010984425,11.956819,4.1672,4.1616,4.1729,Gaia DR3 2105274977158196480,281.9712353072644,43.672785039279724,1.6696,2.9348,8.6011,-26.0954,2016,0
2105362903731391744,2.549506608253128,0.010022429,12.668454,4.3452,4.3406,4.3499,Gaia DR3 2105362903731391744,282.3919461621286,43.889418869144784,2.5495,5.4563,16.2752,-26.9122,2016,7.105427357601002E-15
2105414310196331264,0.9302954588576836,0.013844688,14.203927,,,,Gaia DR3 2105414310196331264,282.37754026606484,44.694568560192444,0.9303,2.7925,-3.0114,-51.2747,2016,0
2105415302330571008,1.7472351364457546,0.009459022,13.394148,4.3192,4.3134,4.3274,Gaia DR3 2105415302330571008,282.1856917812003,44.434461611073694,1.7472,-16.1512,-0.685,-71.0273,2016,7.105427357601002E-15
2105435544515167232,2.2461495596869074,0.013443456,14.2318125,4.5783,4.5656,4.5891,Gaia DR3 2105435544515167232,286.8653803125458,41.98895318398473,2.2461,-12.3776,-28.1306,-6.2886,2016,4.2843536595146686E-14
2105535462635217792,0.6852095535125574,0.020195948,15.054159,4.2839,4.2642,4.3055,Gaia DR3 2105535462635217792,285.7994928938535,42.81174163,0.6852,6.513,-7.2764,0,2016,7.105427357601002E-15
2105538623730974848,1.4170258187211073,0.023743154,15.551212,4.6272,4.6168,4.6351,Gaia DR3 2105538623730974848,286.41003168083245,42.681512915451805,1.417,5.1729,-5.401,0,2016,0
2105618029085927680,1.7872932248201312,0.013893282,14.12361,4.481,4.4769,4.4885,Gaia DR3 2105618029085927680,287.2954010039887,43.279867524725944,1.7873,-2.6269,-1.2041,-12.6445,2016,0
2105620159389754624,3.4025999290374607,0.01150541,10.866396,4.1571,4.147,4.1723,Gaia DR3 2105620159389754624,287.34567144104676,43.378389261930046,3.4026,-12.0278,-0.3932,-11.8882,2016,0
2106008493152187392,2.6013150454293434,0.014229073,14.274101,4.5418,4.5377,4.5457,Gaia DR3 2106008493152187392,287.4389378949233,43.83200263821952,2.6013,-38.9588,-18.1175,-101.0636,2016,7.105427357601002E-15
2106306495162679552,1.079936569469545,0.010370743,13.542559,,,,Gaia DR3 2106306495162679552,286.02611182055773,44.782856574727006,1.0799,2.8262,-3.5507,-33.7039,2016,4.096730205450251E-14
2106371744306291328,1.1389837196321024,0.016914349,14.7083435,4.4207,4.4101,4.4329,Gaia DR3 2106371744306291328,285.03604903623614,45.07098913560869,1.139,-7.8593,-12.799,-18.8139,2016,7.105427357601002E-15
2106496607595412480,1.547630363,0.012668483,14.008748,4.4476,4.443,4.4523,Gaia DR3 2106496607595412480,285.6919534367654,45.689399841638206,1.5476,-7.7121,3.6087,-65.9592,2016,3.970783848893094E-14
2106674071344722688,15.625260506779945,0.010475128,9.556875,4.5125,4.5116,4.5149,Gaia DR3 2106674071344722688,284.0592386,44.51838003138322,15.6253,-60.3963,48.6567,-30.9179,2016,0
2106705269988803072,2.205469891949721,0.010392124,12.297433,4.2252,4.2117,4.2291,Gaia DR3 2106705269988803072,284.4824273919462,44.39788729668457,2.2055,-3.8904,-26.5359,-31.652,2016,0
2106821925598401152,3.929070353248933,0.008395347,12.473321,4.5731,4.5591,4.5851,Gaia DR3 2106821925598401152,284.06112235347956,45.50681150277166,3.9291,-0.6825,-7.8796,6.4273,2016,0
2106996095111385728,1.0758547487480414,0.02261748,15.473331,4.6006,4.5636,4.6317,Gaia DR3 2106996095111385728,283.29202457657084,45.43397789993041,1.0759,-13.5155,-24.3038,0,2016,7.105427357601002E-15
2107001283431633408,3.3209419074044937,0.011212348,13.708515,,,,Gaia DR3 2107001283431633408,283.21255717679503,45.349694823151324,3.3209,-25.1203,-31.1413,17.5108,2016,7.105427357601002E-15
2107236613280607104,1.819203094638998,0.01162844,12.584122,4.2342,4.2278,4.2412,Gaia DR3 2107236613280607104,284.55578683877354,46.06388791011217,1.8192,7.5915,10.8269,-31.7213,2016,4.0076058400821584E-14
2107243072911617024,2.6312784887477187,0.015123543,12.986699,4.5139,4.4944,4.5274,Gaia DR3 2107243072911617024,284.3942829947417,46.24911055,2.6313,-7.2052,-2.436,-2.1769,2016,0
2107244481660894592,1.6887527675860101,0.021575505,15.188723,4.541,4.5045,4.553,Gaia DR3 2107244481660894592,284.3427244,46.31659106275502,1.6888,-3.0037,2.7354,0,2016,0
2107266570672734592,2.8234881759072983,0.010131955,11.434997,4.1819,4.1759,4.1862,Gaia DR3 2107266570672734592,285.18994359154334,46.028062380373605,2.8235,-1.4662,20.684,-21.4254,2016,4.010124035222779E-14
2107279803471399168,0.46435602131256837,0.026488293,15.768521,4.3465,4.3239,4.3657,Gaia DR3 2107279803471399168,285.0570945819642,46.320606196134655,0.4644,1.3788,-8.3737,0,2016,3.9257335753384765E-14
2107311723669410560,2.229457686,0.018733649,14.851298,4.6332,4.6282,4.6372,Gaia DR3 2107311723669410560,285.2537579621294,46.58222005,2.2295,12.3174,12.8606,-56.0189,2016,3.906921775763827E-14
2107315365800640896,3.3518825156818575,0.012389916,10.214357,4.0108,4.0085,4.0131,Gaia DR3 2107315365800640896,285.0775854939143,46.41965646495311,3.3519,-12.973,9.8582,-36.3949,2016,0
2107342716152550272,1.6069400442840758,0.010724034,11.676669,3.8355,3.8191,3.8586,Gaia DR3 2107342716152550272,284.5936853486546,46.449735287169595,1.6069,-2.5553,-7.7289,-10.3857,2016,7.105427357601002E-15
2107622335702262400,1.5646926529751746,0.016100168,14.610095,4.589,4.5826,4.5965,Gaia DR3 2107622335702262400,283.0228531242302,47.26114214727769,1.5647,1.996,-6.5033,6.9157,2016,0
2107658516506930048,2.9370091991494762,0.009821322,12.595838,4.4865,4.477,4.4959,Gaia DR3 2107658516506930048,283.42915354817893,47.59239462279762,2.937,-0.5218,-18.7576,-25.1322,2016,0
2116862833283266432,2.0249033290596987,0.0089155,11.922925,3.9982,3.9935,4.0029,Gaia DR3 2116862833283266432,281.11230612702497,43.22776554,2.0249,-5.9668,-5.2777,-10.4215,2016,0
2119196585370036736,1.9008440945843843,0.011210326,11.66546,3.9494,3.944,3.9548,Gaia DR3 2119196585370036736,281.46178825059314,46.78992938866643,1.9008,12.799,8.4894,-27.1555,2016,7.105427357601002E-15
2119534646538533888,1.2891780125779337,0.012112751,13.74155,4.3436,4.3333,4.3703,Gaia DR3 2119534646538533888,282.0612716644763,47.085498982041464,1.2892,-6.7487,3.9502,-33.5663,2016,3.935183783933716E-14
2119583201145735808,9.251734864463362,0.010189082,11.474475,4.5583,4.5569,4.5596,Gaia DR3 2119583201145735808,281.4824647486216,47.20782027646408,9.2517,-41.0442,-43.2667,-28.5143,2016,7.105427357601002E-15
2119602202081351168,5.247635854251951,0.010722535,12.847768,4.5523,4.4826,4.5738,Gaia DR3 2119602202081351168,281.1947304731251,47.49726403867885,5.2476,-5.5259,25.0661,-51.7192,2016,0
2119710538336363904,1.4150278949735866,0.032834005,16.30223,4.598,4.5917,4.6042,Gaia DR3 2119710538336363904,282.37056960545567,48.25923301281299,1.415,10.2041,-7.3782,0,2016,0
2119814820141727232,1.7765264246712342,0.016052408,14.783222,4.6183,4.6082,4.6276,Gaia DR3 2119814820141727232,280.6909168,47.809668054798834,1.7765,-15.5766,-15.5023,-23.1181,2016,0
2125713940547834496,5.684449665265886,0.009170166,11.784153,4.5858,4.5817,4.5888,Gaia DR3 2125713940547834496,292.38858243628977,42.233277152971844,5.6844,2.0019,3.8649,-28.9331,2016,4.208768239146667E-14
2125751461382627840,8.818228847725651,0.011533827,10.098506,4.4297,4.4231,4.4363,Gaia DR3 2125751461382627840,292.61499215329616,42.76434664879928,8.8182,-19.3816,21.1024,10.2653,2016,0
2125790322246812672,2.030885787416052,0.02106907,15.095314,4.5973,4.5918,4.6019,Gaia DR3 2125790322246812672,291.6693450104364,42.590744901465115,2.0309,6.8341,5.8931,0,2016,0
2125831210335846016,1.6231123365880733,0.01348062,14.299555,4.4977,4.4933,4.5024,Gaia DR3 2125831210335846016,291.9518778670187,43.074613999159475,1.6231,-2.8984,-22.6955,-46.4477,2016,0
2125848733801094912,1.0119543697967477,0.029436706,15.705448,4.4825,4.4676,4.5001,Gaia DR3 2125848733801094912,292.9582744038568,42.854890568891676,1.012,8.8348,-1.9679,0,2016,0
2125850623586710400,1.0764738624802088,0.022660306,15.124746,4.4746,4.461,4.4884,Gaia DR3 2125850623586710400,292.8733695924823,42.96615915790385,1.0765,0.2397,6.583,0,2016,0
2126119862195142272,0.8029742527721317,0.015950771,14.602743,4.2633,4.2536,4.2726,Gaia DR3 2126119862195142272,290.7351875996974,44.091260463842744,0.803,3.8027,-10.6748,60.8125,2016,4.082678740071366E-14
2126237131982289280,1.7925370438258275,0.010660413,11.868378,4.0808,4.0579,4.1665,Gaia DR3 2126237131982289280,291.3877392676598,44.5290448,1.7925,-2.657,-11.9381,-25.8161,2016,0
2126266823097360000,1.320844280896952,0.019493701,15.220398,4.5172,4.5084,4.5254,Gaia DR3 2126266823097360000,293.06131355140434,43.581357808023036,1.3208,-1.2208,0.5456,0,2016,0
2126418658780855296,1.5231714827540512,0.016679667,14.761509,4.5626,4.5502,4.581,Gaia DR3 2126418658780855296,293.6413154355762,44.65706995561541,1.5232,4.2094,5.8418,-33.2683,2016,0
2126432677554353280,1.4947745213115105,0.01190097,13.724655,4.3414,4.3371,4.3468,Gaia DR3 2126432677554353280,293.3722096589809,44.78518152719211,1.4948,-6.4668,2.1957,-9.2661,2016,0
2126436800722944000,1.3649853560835357,0.012155009,13.699361,4.2438,4.2365,4.2515,Gaia DR3 2126436800722944000,293.2608993936777,44.86886470976866,1.365,-9.7131,-6.6826,-36.8072,2016,7.105427357601002E-15
2126454633427425664,1.5719593800399623,0.014932566,14.319099,4.468,4.4613,4.4747,Gaia DR3 2126454633427425664,293.74711152422327,45.10719781,1.572,4.1103,-1.8297,-18.7461,2016,4.0119094793747485E-14
2126508676995012352,1.5860372023880225,0.01052562,12.496546,4.1388,4.1236,4.1744,Gaia DR3 2126508676995012352,293.23002001492745,45.05336509063897,1.586,11.3283,8.455,-9.171,2016,7.105427357601002E-15
2126556132093765888,24.933800990771974,0.020380996,14.969373,5.1109,5.11,5.1113,Gaia DR3 2126556132093765888,292.21961813206974,44.61730876026837,24.9338,93.0735,-417.3929,-86.7647,2016,4.108108227285195E-14
2126569051355142656,1.5086565481317267,0.009595715,13.407555,4.2766,4.2706,4.2822,Gaia DR3 2126569051355142656,291.6531628,44.68826074894719,1.5087,-1.1161,-3.6498,-18.8327,2016,7.105427357601002E-15
2126576679217244160,1.1796665151448582,0.02507251,15.499353,4.5044,4.4901,4.5168,Gaia DR3 2126576679217244160,291.84193202688533,44.85812396384026,1.1797,-8.5055,0.0482,0,2016,0
2126601108991279872,2.7425292329911897,0.00967502,12.481941,4.3119,4.3084,4.3175,Gaia DR3 2126601108991279872,291.8481797,44.96828140011728,2.7425,16.9765,5.4331,-58.238,2016,7.105427357601002E-15
2126801563705846528,1.4298192657136488,0.009884739,13.3215685,4.2468,4.2416,4.2528,Gaia DR3 2126801563705846528,292.2490572,46.16478942246022,1.4298,4.4008,-10.3999,-112.5519,2016,0
2126878048483137152,1.4440205876991923,0.016821645,14.710267,4.6002,4.5929,4.607,Gaia DR3 2126878048483137152,290.1443389872986,44.04987957,1.444,-0.1689,-8.7285,-20.4649,2016,0
2126912305142208384,1.561979812,0.011960967,13.90493,4.4083,4.3977,4.4133,Gaia DR3 2126912305142208384,289.6079427678212,44.345434641938944,1.562,-2.5735,-0.4089,-24.9625,2016,4.065092733330449E-14
2126918008858627712,4.325788135,0.0117695,10.4573345,4.2192,4.2149,4.2358,Gaia DR3 2126918008858627712,289.3473656565553,44.20844164034926,4.3258,11.5531,-19.9575,-21.0509,2016,0
2127001056345369984,1.5948751305311428,0.011702842,13.590752,4.3211,4.3145,4.3273,Gaia DR3 2127001056345369984,290.82419316719063,44.64728636153362,1.5949,0.6422,23.1313,-78.296,2016,0
2127355923723254272,0.8136469880011354,0.011751153,13.93908,4.1285,4.1177,4.15,Gaia DR3 2127355923723254272,289.0775345809352,46.00516780007869,0.8136,-1.1065,-13.0985,12.1793,2016,7.105427357601002E-15
2127390970655877888,1.0836791989188175,0.018204665,13.1672325,4.0816,4.0686,4.0949,Gaia DR3 2127390970655877888,290.9952034477912,45.19218685187189,1.0837,-7.9321,-8.1447,-20.5556,2016,4.068459176128923E-14
2127398083121764736,1.2589967018200847,0.01812354,14.754049,4.5765,4.5673,4.5876,Gaia DR3 2127398083121764736,290.9734395288398,45.290275199962146,1.259,-0.0284,-6.1367,0,2016,7.105427357601002E-15
2127771917075703424,1.2577451323473159,0.012181519,13.706107,4.2745,4.2663,4.2822,Gaia DR3 2127771917075703424,288.7389478123928,46.762593323109364,1.2577,-1.3072,2.816,-14.1291,2016,7.105427357601002E-15
2127798442794047104,1.6740953628285027,0.015160902,14.252476,4.5082,4.4985,4.5259,Gaia DR3 2127798442794047104,288.8392764957853,46.98674714043934,1.6741,-7.2656,-0.2119,-24.432,2016,1.4210854715202004E-14
2127851116271982848,1.4180795104837214,0.009734199,12.700416,4.0673,4.0633,4.0711,Gaia DR3 2127851116271982848,290.0605131290579,47.163953554745184,1.4181,3.8594,2.3375,-64.1202,2016,0
