KIC 3425851
KIC 3544595
KIC 3632418
KIC 4141376
KIC 4143755
KIC 4349452
KIC 4914423
KIC 5094751
KIC 5866724
KIC 6196457
KIC 6278762
KIC 6521045
KIC 7199397
KIC 7670943
KIC 8077137
KIC 8292840
KIC 8349582
KIC 8478994
KIC 8494142
KIC 8554498
KIC 8684730
KIC 8866102
KIC 9414417
KIC 9592705
KIC 9955598
KIC 10514430
KIC 10586004
KIC 10666592
KIC 10963065
KIC 11133306
KIC 11295426
KIC 11401755
KIC 11807274
KIC 11853905
KIC 11904151
